g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.101,1,4,0.0225341320037841,0.0785052377732213,0.0083032623842895,-0.0089227693229807,-0.0154359624946564,-0.0348239766653902,-0.1846976181794015,-0.8323683694743762,-inf
0.102,1,4,0.022578477859497,0.0836406446091506,0.0051496790310565,-0.0113752511519993,-0.0135013959442599,-0.0286362845412659,-0.1469716288102565,-0.8566179175706118,-inf
0.103,1,4,0.0415186882019043,0.0797488691282221,0.002633791791107,-0.0097669564421377,-0.0137821289804171,-0.027232508888616,-0.1446893531510205,-0.7981651248301534,-inf
0.104,1,4,0.0228397846221923,0.0776159348035332,0.0003020400013666,-0.0115828351836033,-0.0186563965973118,-0.0378886157137577,-0.2144951598070691,-0.8297588809316502,-inf
0.105,1,4,0.0227832794189453,0.07453474034909,0.0024378789962017,-0.0077294702338729,-0.017940335341872,-0.0298623859928814,-0.1509319464055594,-0.8439420134863405,-inf
0.106,1,4,0.0228316783905029,0.0750144878399848,0.0114631917131537,-0.0099620220911699,-0.0169081479436569,-0.0346590931200431,-0.1529483975869307,-0.8518762666615778,-inf
0.107,1,4,0.0381300449371337,0.0784485972379952,0.0094573335301215,-0.0084199937367631,-0.0189241690174759,-0.0301045993587752,-0.156493518298687,-inf,-inf
0.108,1,4,0.0225799083709716,0.0750197858542027,0.0044566123489887,-0.0096883007050397,-0.0152184253447854,-0.0280446641292642,-0.1523509490261886,-0.991293268215474,-inf
0.109,1,4,0.0226619243621826,0.0668473796098404,0.0039062259986515,-0.0115629183747296,-0.013459994158605,-0.0301344487627297,-0.2155607580254827,-0.9305285972134754,-inf
0.11,1,4,0.0402970314025878,0.0667645642315643,0.0092577657596529,-0.0098590255702475,-0.0193373311671473,-0.0295767047556646,-0.1852069690468719,-inf,-inf
0.111,1,4,0.0227808952331542,0.0739564766990901,0.0036372317950612,-0.0101214022165025,-0.0203015318216486,-0.03481245788496,-0.1854317297412319,-0.9584036548633632,-inf
0.112,1,4,0.0228018760681152,0.0744375002664285,0.002542133430047,-0.0072012354900869,-0.0176251003136766,-0.0354571294283916,-0.1663113391111262,-0.9558478058321588,-inf
0.113,1,4,0.0224859714508056,0.066779483585431,0.001730325974571,-0.0100353741453992,-0.0150987665870797,-0.0335566637764435,-0.1631043396138189,-0.93919511992763,-inf
0.114,1,4,0.0379467010498046,0.0752112903086062,0.0033655547340541,-0.0073461841930183,-0.0202660031262034,-0.0351208938496186,-0.2177344355393896,-0.9804121176128532,-inf
0.115,1,4,0.0228698253631591,0.0867002136861251,0.0018440450272768,-0.0099162824397926,-0.0157719237688667,-0.0350161197455099,-0.1656821215581953,-0.8253237191001613,-inf
0.116,1,4,0.0231528282165527,0.0672169995302885,0.0039904954624232,-0.0102897337578027,-0.0177470904266529,-0.0317318165927978,-0.1609645688698028,-0.9395357873277368,-inf
0.117,1,4,0.0226740837097167,0.0789124867873368,0.0026973151051408,-0.0076440366268088,-0.0178797203377323,-0.0334192141361847,-0.1748925460502663,-1.0402533684055235,-inf
0.118,1,4,0.0407745838165283,0.0816758157496887,0.0023691927961533,-0.0094697724735091,-0.0162003271633114,-0.028489436591791,-0.180765521025617,-inf,-inf
0.119,1,4,0.0236623287200927,0.0843559243604743,0.0013184193662867,-0.0083128335241947,-0.0217907989313582,-0.0333852515245169,-0.1785856031269665,-0.8915716982362232,-inf
0.12,1,4,0.0225915908813476,0.0773856194530358,0.0062368139597548,-0.008236228849828,-0.0165145189016648,-0.0350221914979293,-0.1980351777652337,-0.9509552949246624,-inf
0.121,1,4,0.0226080417633056,0.0686659263203459,0.0007643524450155,-0.0088345664378799,-0.0164547743669859,-0.0363326741699578,-0.1893418604544959,-1.014200235243946,-inf
0.122,1,4,0.0227191448211669,0.0659165463341314,0.005618448859815,-0.0070655706294688,-0.015508652495207,-0.0315601142595675,-0.1783062475317607,-1.036024611190092,-inf
0.123,1,4,0.0230665206909179,0.0779925476989627,-0.0010419327077835,-0.0098258040585658,-0.0172743188177384,-0.0344111859552807,-0.1960793981741461,-1.0985789196443982,-inf
0.124,1,4,0.0225970745086669,0.0760750899510486,-0.000906512009801,-0.0090236745886694,-0.0149439748676014,-0.0374455315776197,-0.2302974973551735,-1.0478153079380297,-inf
0.125,1,4,0.0407032966613769,0.0579264800016362,0.0031697122931726,-0.0104619098357245,-0.0188479609908291,-0.0364138276875421,-0.2149404592567036,-1.2643407734539964,-inf
0.126,1,4,0.0226809978485107,0.078051226444519,0.0040552500363634,-0.0101058146467384,-0.0207240871713979,-0.0287435700594611,-0.2509460183331643,-1.0499562292420712,-inf
0.127,1,4,0.022695779800415,0.0709650123117892,0.0018507359312582,-0.0113242132637709,-0.0195777110728363,-0.0339879737936312,-0.2363577117262027,-1.0265300021659758,-inf
0.128,1,4,0.0226669311523437,0.089539962671176,0.0009138200736405,-0.0091907922061196,-0.0145590622716843,-0.0378513518937443,-0.2012022184195955,-1.2425517682644651,-inf
0.129,1,4,0.0229549407958984,0.0858304995131737,0.0010697928920762,-0.0081680849869099,-0.021709276587604,-0.0351557140343775,-0.1867630788091637,-1.0185643759617942,-inf
0.13,1,4,0.022737979888916,0.0845190699448928,0.0014313071190115,-0.0094485326934005,-0.0146346071858413,-0.0371831012885631,-0.1928316311252228,-0.9345793286599212,-inf
0.131,1,4,0.0415966510772705,0.0673337684606873,0.0028723945623735,-0.0085755366040543,-0.022260295185582,-0.029746640838955,-0.241248059292487,-inf,-inf
0.132,1,4,0.0227918624877929,0.0625440836841993,0.0012846840491219,-0.0106742312075387,-0.0162549178296933,-0.0351586529161372,-0.2305264855240225,-0.9701506952786648,-inf
0.133,1,4,0.0224788188934326,0.0701581849361694,0.002734691867648,-0.0075466352043268,-0.0193451315760541,-0.0333680643662048,-0.2330459032683306,-1.1510880956303904,-inf
0.134,1,4,0.0227391719818115,0.0783107036392733,0.0058348841845735,-0.009185645655483,-0.0169856386153994,-0.0354465673843736,-0.2413554140122803,-1.0087603233097753,-inf
0.135,1,4,0.0229835510253906,0.0678937172012723,9.938535640601809e-05,-0.0093724575216768,-0.0167502066723819,-0.0449563349450626,-0.2404810821804933,-1.1293498325352285,-inf
0.136,1,4,0.0242793560028076,0.066598228790871,0.0016123322080971,-0.0080002479426795,-0.0170274940104653,-0.0425928199582218,-0.2954772481549793,-1.0501150330725,-inf
0.137,1,4,0.0224075317382812,0.0728450506956537,0.0022058700310879,-0.0082357482927208,-0.0181239361834242,-0.0419428555622296,-0.1903430251482654,-1.0401989784020913,-inf
0.138,1,4,0.0230324268341064,0.0792104217470398,0.000243490559477,-0.0081001205673115,-0.0207388999983091,-0.0388165050568128,-0.2050824444051372,-1.170332292082079,-inf
0.139,1,4,0.0228393077850341,0.061760300107768,0.0006343958286547,-0.0079959200690386,-0.0183892434765764,-0.0352833578097882,-0.2740413456309952,-1.1269077645128454,-inf
