g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.643,1,4,0.041752815246582,0.0339317833598802,0.0006920282348693,-0.0032516805754091,-0.0061677945860145,-0.1497615122958513,-5.016331311018463,-inf,-inf
0.644,1,4,0.0330092906951904,0.0351474441100617,-0.0012504434255051,-0.0029812883151943,-0.0052976042196403,-0.1605399602396154,-4.9485590841747245,-8.175768476069514,-inf
0.645,1,4,0.0232937335968017,0.036036499350871,-0.0005210499804366,-0.0032694933514476,-0.0050099272906631,-0.1488130598586926,-4.409386894811317,-8.312524782346157,-inf
0.646,1,4,0.0325250625610351,0.0272836147459552,-0.0018537478310822,-0.0046145084244675,-0.005241473445178,-0.1912803340981712,-4.747684836885727,-8.128258544930773,-inf
0.647,1,4,0.0324666500091552,0.0426591141735564,-0.002210953333381,-0.0039186022000914,-0.0061791936632149,-0.1567029919066022,-4.836565237284877,-8.10885713910943,-inf
0.648,1,4,0.0320208072662353,0.0254321142725831,-0.0012005297956396,-0.0045270125835116,-0.0049414201915972,-0.1739725486737116,-4.6645999716504445,-8.135767741617403,-inf
0.649,1,4,0.0313634872436523,0.0354929568831506,-0.0018411785292364,-0.0045043522536751,-0.0046038163452013,-0.1670473479409226,-5.409527563747517,-8.317792508421714,-inf
0.65,1,4,0.0232031345367431,0.0459007687536366,-0.0022199644948166,-0.0034536864050948,-0.0053367510336973,-0.1766368791933118,-5.324424165854165,-8.062898722998309,-inf
0.651,1,4,0.023435354232788,0.0439842528950016,-0.0027423491681618,-0.0036257791181749,-0.005644660272286,-0.1601630365933928,-5.444522132249239,-8.308432497496531,-inf
0.652,1,4,0.0232648849487304,0.0380493642235986,-0.001995288738765,-0.0035410792632017,-0.0053584685477588,-0.1740474723018863,-5.145508144950528,-8.2898939083821,-inf
0.653,1,4,0.031869888305664,0.0625942039106416,-0.0017322736678065,-0.0052185772258076,-0.0063303861677514,-0.1783416315206624,-5.555511845780014,-8.285210784240277,-inf
0.654,1,4,0.0422887802124023,0.0319402275860476,-0.002234280478514,-0.0032331375295366,-0.0056126381760422,-0.1824358390147558,-5.23447016676008,-inf,-inf
0.655,1,4,0.0320446491241455,0.0629060516358729,7.14433288867605e-05,-0.003131893904562,-0.0051076350258054,-0.1798655041316391,-5.488652095775482,-8.327735729305228,-inf
0.656,1,4,0.0318360328674316,0.0371528717658011,-0.0016035678304513,-0.0043543787345675,-0.0045552712241054,-0.2118661219135147,-5.220019139618874,-8.046364564459314,-inf
0.657,1,4,0.0321581363677978,0.0501887486543369,-0.0008201867392737,-0.0015303953419691,-0.0040530002515578,-0.1671903124722681,-5.456910584809328,-8.520838078543052,-inf
0.658,1,4,0.0328538417816162,0.0555770781971769,-0.0024876626394837,-0.0040575824877778,-0.0055917381731355,-0.2007662463863594,-5.58451532442515,-8.401112926009638,-inf
0.659,1,4,0.0318231582641601,0.0564984508462352,-0.0019663032586436,-0.0034809501699559,-0.0054968187980047,-0.1742762075022737,-5.331984739658579,-8.50320638128992,-inf
0.66,1,4,0.0316951274871826,0.0592305378380873,-0.0020432120543091,-0.0031359700976586,-0.005155577943903,-0.1776206205846041,-5.389873055737829,-8.326730099225427,-inf
0.661,1,4,0.0419580936431884,0.057055969465902,-0.0023635257692065,-0.0034085347500319,-0.0053321079325314,-0.1812938996197881,-5.6164595895430205,-8.277535847496578,-inf
0.662,1,4,0.0420472621917724,0.0445078501475396,-0.0011219521653652,-0.0038352199775412,-0.0052021527890807,-0.1882507275192429,-inf,-inf,-inf
0.663,1,4,0.0417258739471435,0.0460499888155822,-0.0014540401892769,-0.0028751161924516,-0.0056792850138447,-0.2129602762378012,-5.446462296020943,-8.229605850692735,-inf
0.664,1,4,0.0418562889099121,0.0505363861037155,-0.001247655243271,-0.0026659319304608,-0.0050871396053983,-0.1827137590087645,-5.358671688774328,-inf,-inf
0.665,1,4,0.042823314666748,0.0509305758493436,-0.0019130057322305,-0.0034670212347407,-0.0044761195843851,-0.1800943470648715,-5.194742804109072,-inf,-inf
0.666,1,4,0.0240669250488281,0.0517307106030685,-0.0007488723726393,-0.003514618576197,-0.0054145323237607,-0.1838333045607901,-5.369626344497238,-8.441484876899171,-inf
0.667,1,4,0.023270845413208,0.0466760530285936,-0.0020846956736232,-0.0032533122494118,-0.0055146242417539,-0.1897037301522212,-5.39372626773258,-8.322715691826627,-inf
0.668,1,4,0.0233898162841796,0.0597309261184331,-0.0015559132527428,-0.0032248085000539,-0.0054657000823516,-0.1830994279737561,-5.557195829982189,-8.318630681829923,-inf
0.669,1,4,0.0238707065582275,0.0451890368648897,-0.0024451824912885,-0.0031508240974504,-0.0054069370331171,-0.2274252316432287,-5.083274527279841,-7.762730054013648,-inf
0.67,1,4,0.0234324932098388,0.0572131463377273,-0.0021494210154005,-0.0034688123891743,-0.0056052370352049,-0.2030051661864418,-5.478676527187942,-8.258553991807627,-inf
0.671,1,4,0.0237007141113281,0.0411943829675405,-0.0017651631648767,-0.0028384583722016,-0.0051600849639224,-0.2366775590440441,-5.305956020839066,-7.980100948114806,-inf
0.672,1,4,0.023216962814331,0.0515544542741929,-0.0018574183526568,-0.0031875814311162,-0.0055365030176282,-0.1942594139687292,-5.288445584092886,-8.360735616470269,-inf
0.673,1,4,0.0343132019042968,0.0509453188909254,8.634823577366526e-05,-0.0031498695464937,-0.0054572102845698,-0.2004560174256046,-5.503877946240491,-8.29109874576571,-inf
0.674,1,4,0.0315594673156738,0.0629407002214476,-0.0004352870857872,-0.0017275909533267,-0.0038002749469889,-0.1976457904411935,-5.455035143775892,-8.358667058059023,-inf
0.675,1,4,0.0338160991668701,0.0518493292615291,-0.0019127728015799,-0.0031590431799265,-0.0054477467901609,-0.2025982236177382,-5.303856900418399,-8.209352469418198,-inf
0.676,1,4,0.0314314365386962,0.0549959205074652,-0.0012927748956197,-0.003185538214981,-0.0051643828629809,-0.1995378255309705,-5.33752058376425,-8.285721259896782,-inf
0.677,1,4,0.0315918922424316,0.0578732991276447,-0.0011950704915249,-0.0025210817304792,-0.0048810898127701,-0.2020504242276286,-5.42563418695342,-8.361600524899348,-inf
0.678,1,4,0.0319709777832031,0.04058361611399,-0.0011119211968992,-0.0028887854081868,-0.005640030391085,-0.2054305279124866,-5.209071727154716,-8.244797085560812,-inf
0.679,1,4,0.0332105159759521,0.0453623364349652,-0.0015386279789215,-0.0031246678425289,-0.0052499816877299,-0.1997411370706526,-5.15078612199222,-8.443580188562265,-inf
0.68,1,4,0.043086290359497,0.0471129322024692,-0.0019198793785552,-0.0027008318637841,-0.005437583174824,-0.2259306963184174,-5.249907104913311,-8.265261346805625,-inf
0.681,1,4,0.0240411758422851,0.052871764087247,-0.0015621554497365,-0.0018446358245819,-0.0048907756059735,-0.199408713079628,-5.157803015628186,-8.421813679763222,-inf
0.682,1,4,0.0230216979980468,0.0461584918608767,-0.0018521013700244,-0.0027500951330456,-0.005377654376696,-0.2007955012311658,-5.465521183258959,-8.438695052864837,-inf
0.683,1,4,0.0233604907989501,0.0531712518220833,-0.0018489490528476,-0.0025615631262773,-0.0054162621809739,-0.211981673804607,-5.320037011383723,-8.439022259190795,-inf
0.684,1,4,0.0235445499420166,0.0444847747754054,-0.0005117795221464,-0.0031412229722098,-0.0058665473905511,-0.2018656040480707,-5.248532230988642,-8.241973403492205,-inf
0.685,1,4,0.0232927799224853,0.0323897538470658,-0.0015750942934351,-0.0025544583916103,-0.0047732556873189,-0.2225284319555633,-4.907959776855867,-8.064209624415705,-inf
0.686,1,4,0.0234131813049316,0.0565445332936326,-0.0016136449110976,-0.0025600265517215,-0.0047715221566685,-0.2056885426019467,-5.409614611702684,-8.517649914710821,-inf
0.687,1,4,0.0315957069396972,0.035845227712679,-0.0016144784564094,-0.0028017557530742,-0.0052676388539258,-0.2045731987841672,-5.297703542757508,-8.482807742641599,-inf
0.6880000000000001,1,4,0.041295051574707,0.0401125179632151,-0.0015992516054458,-0.0027204581441193,-0.0055891618890247,-0.2005735266512313,-5.28480242809585,-8.464328849999967,-inf
0.6890000000000001,1,4,0.0420162677764892,0.0358133752350027,-0.0016915209240916,-0.0029911220002317,-0.0051465753402816,-0.2197724155628504,-5.164769551680504,-inf,-inf
0.6900000000000001,1,4,0.0421912670135498,0.0428645733671815,-0.0020106624185066,-0.0026124848080472,-0.0048696322571485,-0.2089063786521765,-inf,-inf,-inf
0.6910000000000001,1,4,0.0420143604278564,0.0435692129560665,-0.0017623468635164,-0.0030836670687683,-0.0055240447824601,-0.2072151716335895,-5.185738630644639,-inf,-inf
0.6920000000000001,1,4,0.041067361831665,0.0367026567721415,-0.0017133335288494,-0.0028334246971926,-0.0053833058935367,-0.253541080134058,-5.185184486134235,-inf,-inf
0.6930000000000001,1,4,0.0416152477264404,0.040540108130794,-0.0020924798661004,-0.0025520255002606,-0.0054456213277229,-0.2152193099608069,-5.052462085936605,-8.191728665986195,-inf
0.6940000000000001,1,4,0.0316996574401855,0.022617831368332,-0.002007717363354,-0.0024288309611366,-0.0049274198728359,-0.2219443935673229,-5.002241551592744,-8.21465675586689,-inf
0.6950000000000001,1,4,0.0312130451202392,0.0407133111251993,-0.0015497032107535,-0.0020738918023981,-0.005696741149984,-0.2161177893283895,-5.282715293319649,-8.37038808714282,-inf
0.6960000000000001,1,4,0.0316004753112793,0.0413163487611756,-0.0018809883794401,-0.002765445677491,-0.0051009707709614,-0.215255559730805,-5.345290545292492,-8.387835174951217,-inf
0.6970000000000001,1,4,0.031534194946289,0.0120820546836617,0.0004351350622178,-0.0025983239295438,-0.0048671532369126,-0.2338571095692476,-4.794140975106259,-7.922848266924976,-inf
0.6980000000000001,1,4,0.031980276107788,0.0345496889636629,-0.0017843224344358,-0.0025928857189765,-0.0053359333809465,-0.2192550749958776,-5.322246635288476,-8.384426939718482,-inf
0.6990000000000001,1,4,0.0233716964721679,0.0209116097143623,-0.002058595836686,-0.0026645243162868,-0.0052870205993623,-0.238067116169597,-4.939531179790487,-8.054706152863519,-inf
0.7000000000000001,1,4,0.0237092971801757,0.0342806401781346,-0.0016884866669683,-0.0025680185283786,-0.0053596079695898,-0.2422930375742243,-4.952718797238562,-7.966868933088617,-inf
0.7010000000000001,1,4,0.0233654975891113,0.039859375104605,-0.001659872246011,-0.0027139097658285,-0.00544175043322,-0.2218822262402111,-5.432688072708254,-8.533508066190207,-inf
0.7020000000000001,1,4,0.0232503414154052,0.0293284256556567,-0.0021814902761015,-0.0029796603778884,-0.0048061050747866,-0.2330565054051063,-5.049056681891483,-7.878930968511609,-inf
0.7030000000000001,1,4,0.031822919845581,0.0306964713234298,-0.0020173972120582,-0.0027175837487819,-0.0040747152305826,-0.2504845956098103,-4.957391248038355,-7.878852423173439,-inf
0.704,1,4,0.0231151580810546,0.0412862268726231,-0.0015542014184594,-0.002466966959307,-0.0046442155851997,-0.2282566085020567,-5.263548742688819,-8.582364032429997,-inf
0.705,1,4,0.0236482620239257,0.0315611575289432,-0.0016736383383864,-0.0028977251273249,-0.005193679849836,-0.2222250221011248,-5.164299529633738,-8.51658612809022,-inf
0.706,1,4,0.0312516689300537,0.0285826215250537,-0.0015551739079765,-0.0029695863617995,-0.0055550244836973,-0.2190598078939629,-5.306142416018206,-8.660576320955515,-inf
0.707,1,4,0.0418801307678222,0.0297194531123064,-0.0015531782409634,-0.004323754801396,-0.0062542006623198,-0.2266668766752768,-5.002394842064668,-inf,-inf
0.708,1,4,0.0416734218597412,0.0269166285142855,-0.0015710205729957,-0.0033688640965406,-0.0046091923281626,-0.2168710356082955,-5.220941891973251,-inf,-inf
0.709,1,4,0.0427253246307373,0.0243264266502501,1.405189105799813e-05,-0.0025013991677174,-0.0040863493367835,-0.2172967969416949,-5.2146693514047096,-inf,-inf
0.71,1,4,0.0416736602783203,0.0235623116710302,-0.001678025375648,-0.0024545511087954,-0.0051502060328169,-0.2189267821761481,-5.218608540398305,-8.615667372138358,-inf
0.711,1,4,0.0419952869415283,0.0288883346963245,-0.00139457529548,-0.002124921851682,-0.0050769445300488,-0.228133223959783,-5.26100302532685,-inf,-inf
0.712,1,4,0.0419452190399169,0.0220314433675961,-0.0013804013715878,-0.0045403294728828,-0.0053648351865816,-0.2169111974134919,-5.255297709264199,-inf,-inf
0.713,1,4,0.0323388576507568,0.0232147157807648,-0.0002091849013646,-0.0028992349155095,-0.0040701313093719,-0.212875542739056,-5.25240718119175,-8.911090581822636,-inf
0.714,1,4,0.0328922271728515,0.0264769962662243,-0.0016516752713087,-0.004743623292061,-0.0052390906126098,-0.221016223946344,-5.203734584488257,-8.613637825617827,-inf
0.715,1,4,0.0322813987731933,0.0141139361499033,-0.0018544874164718,-0.003567640646213,-0.0045034373006847,-0.2305407500575332,-5.012275893744085,-8.68198056171804,-inf
0.716,1,4,0.0325021743774414,0.0206698949867686,-0.001218154039621,-0.0032871587486872,-0.0043406580465012,-0.2245778376075954,-5.150333085010768,-8.748541293156377,-inf
0.717,1,4,0.0317780971527099,0.0303025932602217,-0.0012874279627011,-0.0031790274459933,-0.0036633482377257,-0.2162514555539991,-5.007281260290862,-8.444340621724312,-inf
0.718,1,4,0.0231287479400634,0.0073842446957947,-0.0011159437814072,-0.0028427705720396,-0.0037564002127973,-0.212764057269772,-5.146630898267671,-8.920720731387162,-inf
0.719,1,4,0.0235671997070312,0.0201920828133817,-0.0014767503467764,-0.0033412404383853,-0.0042783465441273,-0.2411576016600095,-4.852471150042164,-8.270925303394158,-inf
0.72,1,4,0.0233106613159179,0.0170615440917865,-0.0015107631089453,-0.003697120717069,-0.0042918198470601,-0.2150119601862045,-5.155124468616058,-8.606031393635087,-inf
0.721,1,4,0.0236194133758544,0.0213381199852847,-0.001341305506378,-0.0037309777852225,-0.0045784099946079,-0.2196001863859381,-5.121511662292691,-8.656382435565042,-inf
0.722,1,4,0.038151741027832,0.0123829700290443,-0.0014279160226312,-0.0033750730277285,-0.0041737732094752,-0.2177730221547602,-5.168227997664416,-inf,-inf
0.723,1,4,0.0322074890136718,0.0124195286040169,-0.000855155902601,-0.0035945474092207,-0.0044963601247557,-0.2201342147184576,-5.19196137395007,-8.911260570320911,-inf
0.724,1,4,0.0234096050262451,0.0156447959036041,-0.0002105085432107,-0.0020953318985108,-0.0046207544732668,-0.2149143849973853,-5.093126168876565,-8.652022377304196,-inf
0.725,1,4,0.0312707424163818,0.0168940400189952,-0.0016377304984756,-0.0021807457418314,-0.0048561233988835,-0.2029480574810268,-5.042693260586965,-8.659828197062104,-inf
0.726,1,4,0.0234286785125732,0.005431011691567,-0.0013693868384075,-0.0029642811397548,-0.0048236193316739,-0.232134832578146,-4.888821972125188,-8.259309963123847,-inf
0.727,1,4,0.0232658386230468,0.0166997916084748,-0.0016700684459656,-0.0025780553292786,-0.004698514246129,-0.2143259786564364,-5.168003654690211,-8.618543847534466,-inf
0.728,1,4,0.0235745906829834,0.0127448374162335,-0.0015243505838725,-0.002496569906627,-0.005163762413525,-0.2214232465567813,-5.14004005868264,-8.808048932641716,-inf
0.729,1,4,0.0233287811279296,0.0148244355908198,-0.0011155904337291,-0.0025207579993807,-0.0050931102449757,-0.2159434076509756,-5.03069349284877,-8.618655874377597,-inf
0.73,1,4,0.0234856605529785,0.0156540432058852,-0.0011509074936946,-0.0023826556503616,-0.004957991942069,-0.2103610957559094,-5.117762628770255,-8.567763570561599,-inf
0.731,1,4,0.0312628746032714,0.010379349362196,-0.000558871255445,-0.0021804701273052,-0.0047520850828713,-0.2177964743981552,-5.148837326385958,-8.691258451925682,-inf
0.732,1,4,0.032377004623413,-0.0011214848293919,-0.0032565716774738,-0.0042200148306246,-0.0058364920200971,-0.2177100212419624,-5.260695111377218,-8.9584104138193,-inf
0.733,1,4,0.0314221382141113,-0.0020938933229626,-0.003354895675803,-0.0034938361976442,-0.0047218661305582,-0.2224489286787072,-5.235955639542587,-8.908335662896182,-inf
0.734,1,4,0.0319516658782959,0.0134706536050628,-0.0022259573094719,-0.0040695112690983,-0.0041924554564313,-0.2103158463500878,-5.235479542048535,-8.613332628739727,-inf
0.735,1,4,0.0317857265472412,-4.3077191584112006e-05,-0.0020072055513205,-0.0030195146296675,-0.0043226035400746,-0.2176777922527678,-5.229861532961099,-8.809006064334579,-inf
0.736,1,4,0.0422639846801757,0.0016010838820363,-0.0020780293057845,-0.0030866871387692,-0.0042312141345219,-0.2306389995068442,-5.077407968454553,-inf,-inf
0.737,1,4,0.031926155090332,0.0059548186295872,-0.0020992232579632,-0.0029934711628506,-0.0043613817718875,-0.2179920646247694,-5.209270424972529,-8.825647052037453,-inf
0.738,1,4,0.0425338745117187,0.0035808505767067,8.799129893930672e-05,-0.0037868398436159,-0.0045668297409518,-0.1981524015635881,-5.035026668794218,-inf,-inf
0.739,1,4,0.0421087741851806,-0.0007381175995232,-0.0024413392791749,-0.0032757662144415,-0.0045354220387799,-0.2081715378565476,-5.244169927413767,-inf,-inf
0.74,1,4,0.0415425300598144,0.0075388033994233,-0.0022942519867188,-0.0035062207329513,-0.0035814947644784,-0.1857334937231789,-5.162325515409592,-inf,-inf
0.741,1,4,0.0414104461669921,0.002125978305756,-0.0021226919855934,-0.0029009736665042,-0.0042409808119553,-0.2066258446482971,-5.229761008597979,-inf,-inf
0.742,1,4,0.0419313907623291,-0.0008979791253258,-0.0009963063799567,-0.0025550913700683,-0.004216135453462,-0.2375977846854112,-5.129401956526206,-inf,-inf
0.743,1,4,0.0232646465301513,0.0008283774527257,-0.0022821211420216,-0.0027670057958832,-0.0045133982590051,-0.1993316933801838,-5.283568024615201,-8.521665921306598,-inf
0.744,1,4,0.0323278903961181,0.0114718305170694,-0.0020835773614966,-0.0026199859681315,-0.0049575616176308,-0.1933751874147321,-5.185261653648565,-8.503314507759603,-inf
0.745,1,4,0.0235986709594726,0.0012320951692508,-0.0022573524972694,-0.0030514602028816,-0.0041798026802028,-0.2019134401109709,-5.327827122783103,-8.569975301788196,-inf
0.746,1,4,0.0234975814819335,0.0061451797777581,-0.0022045373210548,-0.0032044291352874,-0.0046682931249563,-0.1941830031309435,-5.14264766727478,-8.513764021461135,-inf
0.747,1,4,0.0229856967926025,0.001674180481377,-0.0021025028790479,-0.0030512270529237,-0.0046659076033407,-0.1951366713734852,-5.2936471423515625,-8.53545567980213,-inf
0.748,1,4,0.0235004425048828,-0.0003993999930504,-0.0020347558569847,-0.0031676504484297,-0.004525857798156,-0.1933680636136867,-5.230139663690655,-8.439770115457621,-inf
0.749,1,4,0.0234172344207763,-0.0006819362615093,-0.0019485779683631,-0.0026207872853992,-0.0041531834546231,-0.2010226268824555,-5.280991361196806,-8.61331729036904,-inf
0.75,1,4,0.031818151473999,0.002782548883933,-0.0019858896492448,-0.0034010373992857,-0.0045084543707587,-0.1807509053913333,-4.769022796101072,-8.974323678834768,-inf
0.751,1,4,0.0331077575683593,0.0099218819524159,-0.0007983079074214,-0.0024558682823712,-0.0043966602855019,-0.1778113284611148,-5.123012235041189,-8.545008127537669,-inf
0.752,1,4,0.0327792167663574,4.322162425300987e-05,-0.0019558863192167,-0.002901892566253,-0.0042620547966698,-0.199383261577606,-5.2252143391611,-8.441693585717186,-inf
0.753,1,4,0.0319495201110839,0.0013719930550611,-0.0018621690134002,-0.0028627487080656,-0.0043255076729144,-0.1867479212944618,-4.996551078808191,-8.417472699909741,-inf
0.754,1,4,0.0319623947143554,0.0092070722511039,-0.0018993310692097,-0.0027924334340182,-0.0043045594624345,-0.1649443832826655,-5.276906605088172,-8.665248055794775,-inf
0.755,1,4,0.0389230251312255,0.011088335406942,-0.0018794744061791,-0.0027793554760013,-0.0044092990143035,-0.1707971046326067,-5.235134391707966,-inf,-inf
0.756,1,4,0.0319666862487793,0.007376018998671,-0.0021597372385047,-0.0029482232540545,-0.0046797073570386,-0.1888050918697087,-5.263359543976967,-8.494583571228493,-inf
0.757,1,4,0.0233490467071533,0.0116238727369115,-0.0020334601310657,-0.0027434652380946,-0.004551487924811,-0.1651312166073603,-5.32012892832269,-8.710304317512785,-inf
0.758,1,4,0.0235087871551513,0.0044271835376928,-0.0014786397741347,-0.0025375978434639,-0.0039399027488364,-0.1752819915742567,-5.3336039903631045,-8.730694117752636,-inf
0.759,1,4,0.0231406688690185,0.0111537509315103,-0.0018898973984204,-0.0027497693240612,-0.0043414812716919,-0.1656381037285348,-5.456037213463932,-8.873176484976357,-inf
0.76,1,4,0.0231900215148925,0.0032638104403117,-0.0014235031821227,-0.0023760793997661,-0.004042242897722,-0.2141099329386667,-5.869082361201922,-9.036069266843308,-inf
0.761,1,4,0.0428025722503662,0.0090127657882985,-0.0017649470696426,-0.0024205285304603,-0.0037606125851992,-0.1702971372303071,-5.3428488826733656,-inf,-inf
0.762,1,4,0.0337140560150146,0.0202182995952474,-0.0016992356465372,-0.0039907924416045,-0.0047709170931386,-0.1487312110328895,-5.51054402812666,-8.90488224945916,-inf
0.763,1,4,0.0240023136138916,0.0064522459810379,-0.0016735810241756,-0.0026939159516461,-0.0043823577358142,-0.167777168198619,-5.5521470116917815,-8.90276167765269,-inf
0.764,1,4,0.0232572555541992,0.0126597892952677,-0.0019089170355245,-0.0027311492424435,-0.0043951106797769,-0.1689367410285424,-5.42950878424455,-8.678776705628755,-inf
0.765,1,4,0.0319268703460693,0.0010666666684254,0.0009052823526387,-0.00252778958638,-0.0041619487729502,-0.1658349469899187,-5.361212640203379,-9.067579898813534,-inf
0.766,1,4,0.0415441989898681,0.0051431451911169,-0.0020121336341198,-0.0026962628399798,-0.0044394076917624,-0.1825574471951449,-5.4701615995120285,-inf,-inf
0.767,1,4,0.041677713394165,0.0139610326991851,-0.0018279450701187,-0.0027814780516274,-0.0045465347122705,-0.16914967584727,-5.643647416321746,-inf,-inf
0.768,1,4,0.0423183441162109,0.0068415330143671,-0.0017400023571099,-0.0026347966739389,-0.0046014030429956,-0.1743924281330526,-5.385263932316659,-inf,-inf
0.769,1,4,0.0422103404998779,0.0066395969687152,-0.0020164528787128,-0.0027207028093576,-0.0044435360852139,-0.1719421413252993,-5.463977537000525,-inf,-inf
0.77,1,4,0.0421483516693115,0.0150554879786956,-0.0009200217611323,-0.0025807617249508,-0.0043957611536321,-0.1686353280099005,-5.764247672337872,-inf,-inf
0.771,1,4,0.0332543849945068,0.005956071487833,-0.0018205413905874,-0.0027855861060914,-0.0045970450189555,-0.1755024051056347,-5.617359750680365,-8.957220090633927,-inf
0.772,1,4,0.0314624309539794,0.0016698105018803,-0.0011548883280599,-0.0022855054732428,-0.0046353670771613,-0.1859229999858209,-5.441632510108828,-8.726069578075293,-inf
0.773,1,4,0.0317459106445312,0.0181293673985599,-0.0017197179523115,-0.0027237540711574,-0.0044930851987662,-0.1724277127167137,-5.738683915162336,-9.065056862848367,-inf
0.774,1,4,0.0308775901794433,0.0092868658936902,-0.0022324777010438,-0.0035420998926647,-0.0047453909213667,-0.1805121402150218,-5.483203896699282,-8.757273047337485,-inf
0.775,1,4,0.0319001674652099,0.0125690319595683,-0.0018373389543349,-0.002693503484556,-0.0044634757685725,-0.1808453148160209,-5.695843448911609,-8.961111893597344,-inf
0.776,1,4,0.023022174835205,0.0035180191273894,-0.0018574379588391,-0.0026092188053737,-0.0044634327654802,-0.2046769430878964,-5.341118762091316,-8.515538364201605,-inf
0.777,1,4,0.0231058597564697,0.0104909960055633,-0.0008546638809723,-0.0029750805543411,-0.0046275729113101,-0.1856760030784907,-5.688424482558048,-8.956057073844198,-inf
0.778,1,4,0.0233449935913085,0.0050859111447928,-0.0003464649481758,-0.002760546775007,-0.0043383551726807,-0.1829731166390501,-5.676921856566995,-8.85105190131171,-inf
0.779,1,4,0.0233242511749267,0.0120448294003244,-0.0025120312845279,-0.0041951527004825,-0.0045204771291637,-0.2245045095878866,-6.00121625075144,-8.963136058328937,-inf
0.78,1,4,0.0317533016204834,0.004364037475174,-0.0008659563542887,-0.0041128511662987,-0.0044078204647802,-0.1948224387463197,-5.595830280848916,-8.922734290053839,-inf
0.781,1,4,0.0232684612274169,-0.0012846344464344,-0.0021840171253023,-0.002404076977978,-0.004285730697657,-0.2026492102421996,-5.455280060612025,-8.669836999743,-inf
0.782,1,4,0.0230205059051513,0.0072565049019122,-0.0008195831690185,-0.002805872874771,-0.0046837813143793,-0.1911554477958484,-5.76588351542228,-9.20464598500382,-inf
0.783,1,4,0.0384755134582519,0.0049458504900094,-0.0012995219418017,-0.0023564235326561,-0.0040994580742253,-0.1885168994081862,-5.861207365034504,-inf,-inf
0.784,1,4,0.0313649177551269,0.0035240345850795,-0.0019826110346661,-0.0046694327574922,-0.0048347442865867,-0.1394174011443383,-5.960185181742666,-8.816201998000766,-inf
0.785,1,4,0.032109260559082,0.0026668992551401,-0.0008243493555508,-0.002819291445258,-0.0043941289395688,-0.1601210400627863,-6.308860410485429,-8.671853827458802,-inf
0.786,1,4,0.0322144031524658,-0.0002255062968039,-0.0021916353035376,-0.002899265055422,-0.0042438420512238,-0.1334842693778148,-6.240282950009626,-8.99576224129021,-inf
0.787,1,4,0.0433564186096191,0.0010657047352968,-0.0016754078297179,-0.0025689543381121,-0.0043669860717776,-0.1403288895043345,-6.251004285716155,-inf,-inf
0.788,1,4,0.033506155014038,0.0019094013806961,-0.0020316760574113,-0.0024155594265124,-0.0042982983437136,-0.1735252678580798,-5.808340997769577,-8.521136460599644,-inf
0.789,1,4,0.0420713424682617,0.0027353481041592,-0.001804367982049,-0.0045958996399639,-0.0048131041254188,-0.1302864003353465,-6.101094831865064,-inf,-inf
0.79,1,4,0.0410530567169189,-0.001460799500939,-0.0020124129267975,-0.0032832550796826,-0.0052061652655714,-0.1339808894821892,-5.858373148801061,-inf,-inf
0.791,1,4,0.0413920879364013,0.0180694634516379,-0.0012094946393909,-0.0024998456348378,-0.0041865606667151,-0.1438026987066,-inf,-inf,-inf
0.792,1,4,0.0417723655700683,0.0047196349886662,-0.000999827604168,-0.0024186706156001,-0.0044619387789271,-0.1389921322926443,-6.594808395856734,-inf,-inf
0.793,1,4,0.0414488315582275,0.0002814392511867,-0.0020581002452505,-0.0031953360800261,-0.0046337266149108,-0.1543986835361361,-5.893556997715604,-inf,-inf
0.794,1,4,0.0235271453857421,0.0153124022321508,-0.0011489847288845,-0.0027105471498008,-0.004434790033552,-0.143754188280493,-6.717661028922993,-8.517230022999804,-inf
0.795,1,4,0.0233504772186279,0.0179368083419568,-0.0017007598609666,-0.0027681255909233,-0.0051371111771581,-0.1552102798886414,-6.720912208124734,-8.5351583621195,-inf
0.796,1,4,0.0233604907989501,0.020150987569919,-0.0003727554273787,-0.0029241437652732,-0.0051792318659394,-0.1628973445443617,-6.665135760020943,-8.514974036605446,-inf
0.797,1,4,0.023752212524414,0.0182804440727922,-0.0027582408880588,-0.0038783105820599,-0.0050084359911514,-0.1348003835803975,-6.936605948951947,-8.551192409940024,-inf
0.798,1,4,0.0230443477630615,0.0166430627407958,-0.0018836794098682,-0.0029850175414674,-0.0055479880546865,-0.1358360471236779,-6.918004602513524,-8.52277703592888,-inf
0.799,1,4,0.0232620239257812,0.0188730559556572,-0.0012071777700886,-0.00305839572065,-0.0043754637034342,-0.1400926578830355,-7.009659945232031,-8.586828603082099,-inf
0.8,1,4,0.0312128067016601,0.0317038164037427,-0.0011887291715837,-0.002758582422528,-0.0051471253543654,-0.1277457251800252,-6.893808194937169,-8.433195133163018,-inf
0.801,1,4,0.031531810760498,0.0315824449004421,-0.0016569588360905,-0.0030127939271135,-0.0053201550215588,-0.1314662418101982,-6.939226917492184,-8.512676988512657,-inf
0.802,1,4,0.0320007801055908,0.0335911026112187,-0.0021619731346109,-0.0029407792838603,-0.0044851571005683,-0.1086314222254066,-6.880090768349297,-8.446669153756908,-inf
