g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.755,2,4,0.231816291809082,0.0188681860476398,0.0012422296287427,-0.001791417580769,-0.0018922007520498,-0.0020884026059448,-0.0022367341957776,-0.0025537431498207,-0.0036367380491088,-0.004152558167093,-0.0043921905399866,-0.0049527358961949,-0.0054407795122851,-0.0055290863970157,-0.0058596581599293,-0.0060274433542678,-0.007316755102644,-0.1144745548471432,-0.2935360524123221,-0.4218571330793528,-0.4651928242743675,-0.510926255334963,-1.7169358593755375,-2.234996371604536,-2.534129342983188,-3.70842155491032,-4.625567509504483,-6.37396953896698,-9.905528464426755,-13.704693223822318,-17.623849533993766,-inf,-inf
0.756,2,4,0.2258546352386474,0.0046483084546195,0.0009568513560399,-0.0013439656940485,-0.0018352957086886,-0.0020688046996767,-0.0022701251925612,-0.002419317516197,-0.0025235835046463,-0.0034164141068436,-0.0042404704334152,-0.0046043950080295,-0.0050684614053179,-0.0051426539364521,-0.0054755901196233,-0.0058576970840317,-0.0059828090233885,-0.1582623475318693,-0.4114442834880825,-0.5540587397268764,-0.5669216602709123,-0.6240837318504652,-4.223198874344761,-4.824705450880556,-5.175671873897911,-7.051004298787147,-7.394287271136257,-8.325383377499076,-12.361309378233267,-13.676798255829146,-15.486036206757944,-21.235968642466297,-inf
0.757,2,4,0.1478183269500732,0.0003998211163091,-0.0016391743029477,-0.0020424011789249,-0.0020934893623871,-0.0022247414885914,-0.002645905163001,-0.0026935668322017,-0.0027105821270686,-0.0042744617059023,-0.0044554305716125,-0.0047329776054009,-0.0047507433219893,-0.004920053055227,-0.005287611351388,-0.0056027538236321,-0.0060311967415291,-0.1668298932009434,-0.3741312023668656,-0.5688625646936543,-0.5935037956454686,-0.6702686018968241,-3.454138441100642,-3.945188484877508,-4.248260322463669,-5.114318674699504,-6.015082148303036,-7.388205837525152,-11.366905309657325,-13.7970648601789,-15.724358646294403,-21.04368858849532,-inf
0.758,2,4,0.1450781822204589,-8.42405312848699e-05,-0.0018269756706018,-0.0019532295899172,-0.0021884257991094,-0.0022869267663388,-0.0023428870202806,-0.0026581655684134,-0.0026674574230531,-0.0039880221277445,-0.0041825195577727,-0.0044339986113226,-0.0045121876931618,-0.0052614572397052,-0.0054677700591934,-0.0055110335466024,-0.0059261410424562,-0.1532097209093784,-0.4071467880209546,-0.5631271414244111,-0.5746785542831961,-0.6535679954111159,-4.326520752868605,-4.798865288297196,-5.0137401960943375,-6.392237532364821,-7.135912752096032,-8.119895498465626,-12.472978402907712,-14.445988124643865,-16.092728696957906,-22.157478419601887,-inf
0.759,2,4,0.1441488265991211,0.0173917047567475,0.0011615205554498,-0.0013638447877521,-0.0021642409268359,-0.0023049800369278,-0.0023163593962172,-0.0029481079031485,-0.0030676180059896,-0.0035381454991976,-0.0042151705744654,-0.0047741607988899,-0.0052992017412618,-0.0055119943045065,-0.0055508833770684,-0.0060825196949609,-0.007737376987965,-0.1244193090268415,-0.2950925748232956,-0.4647492282665814,-0.489482842103298,-0.554433269346097,-1.969409100197458,-2.523244953687437,-2.9861075464591,-4.008497004976453,-5.155122434534113,-6.466014953056278,-10.254293797724788,-13.858180831213314,-17.45784474430421,-22.8629915359498,-inf
0.76,2,4,0.1451466083526611,0.0069063949383828,-0.0004646047654237,-0.0011289583968083,-0.0017985437466462,-0.0024449433352853,-0.0025143430405534,-0.0026632263926356,-0.0030131455169066,-0.0034508626627691,-0.0036141800079151,-0.0042616719431188,-0.0049482942364295,-0.0051134735652796,-0.0052793018462248,-0.0058146188243654,-0.0059973103357551,-0.1462662509180584,-0.4389419817612676,-0.5541832703975739,-0.5611788714580553,-0.5684695615823,-4.522611087865172,-4.894599298432178,-5.0549606149594135,-7.152425355937472,-7.586945392980402,-8.220615173864429,-12.439322139408294,-13.566234075168468,-15.105002597683937,-20.893053280666347,-inf
0.761,2,4,0.2654519081115722,0.013674183039794,0.0023736227976235,-0.0016509347060529,-0.0019706139351399,-0.0020839229970243,-0.0021307858718844,-0.0025498785541733,-0.0029928904748321,-0.003493906843972,-0.0043540371564746,-0.0046918177207987,-0.0047226521312712,-0.0052752797189486,-0.005390814982634,-0.0054208527062757,-0.0063952944079004,-0.1142565949516301,-0.3284741535026921,-0.4519176466448619,-0.4729006782890155,-0.5050233231484835,-3.166767994804316,-3.5077472371416585,-3.691808427242552,-5.322736257994501,-5.986578130993356,-7.14182314571968,-10.83794654385738,-15.591667818195717,-inf,-inf,-inf
0.762,2,4,0.2160437107086181,-0.0016643923614641,-0.00221831354956,-0.0023572634903457,-0.002369244408654,-0.0024412388120612,-0.0029616549216809,-0.0029702629268442,-0.0035169838393,-0.0043478836572299,-0.0048974526604568,-0.0049453591525786,-0.0051413512736185,-0.0052408799394611,-0.0053591524979216,-0.0055501271964451,-0.0062223416867421,-0.1568597423202301,-0.3511261765733196,-0.5038481800154382,-0.529641790436085,-0.6130948890383338,-2.9271152173591664,-3.477197543158061,-3.890069549705311,-4.77483403545472,-5.613254474732996,-7.073711950467784,-11.014911697282477,-14.471786716223036,-17.584129574955995,-24.083808375716927,-inf
0.763,2,4,0.1499471664428711,0.000318045995667,-0.0010436966318322,-0.0016080199210264,-0.0017529661593684,-0.0020010503118692,-0.0022513919076106,-0.0022994106941413,-0.0023924330855666,-0.0033362699366276,-0.0044247899898261,-0.0046322775520829,-0.0049946832378896,-0.0052414864401693,-0.0053314240269923,-0.0060601692964265,-0.0072043550875496,-0.1433491832394237,-0.4072785761550098,-0.5394795126080698,-0.5639938155807093,-0.6138589329867048,-3.9212334004956952,-4.301468447638768,-4.535141034504439,-6.481064685801977,-7.111003721113957,-7.947493498784387,-11.835226828998724,-13.357571290650254,-15.504265793113651,-21.124872073161363,-inf
0.764,2,4,0.1571550369262695,0.0080241616726946,-0.0015940980085018,-0.0016655916804098,-0.001763194302241,-0.0020453539870084,-0.0022185558698079,-0.002347149505785,-0.0023950925977522,-0.0040001501378102,-0.0040973993166436,-0.0043048437141416,-0.0043364536631625,-0.0045243966787614,-0.0049236823720477,-0.0050101388343115,-0.0062040913393733,-0.1576694605379812,-0.3801406144491232,-0.5237725130870294,-0.5445898517046129,-0.5892530780804742,-3.4343893555045564,-3.8760918681637366,-4.195729616963741,-5.805890739216748,-6.420139849255208,-7.498683273255109,-11.37044601811523,-13.892030361341517,-16.56079450096183,-22.16092308675509,-inf
0.765,2,4,0.2129433155059814,0.0022687255690742,-0.0014269792528677,-0.0018379970406292,-0.0021241335482777,-0.0022272748930696,-0.0022343466651416,-0.0023630370875042,-0.0025320835833937,-0.004006031930098,-0.0041150880707982,-0.0044698345246478,-0.0046699420298903,-0.0047598814966262,-0.0050126512078816,-0.005247478136905,-0.0054350488307259,-0.1658216862150847,-0.4468164573845469,-0.5664275889389436,-0.5767173681240912,-0.6007493006700372,-4.142226954176155,-4.6740484595849,-5.027532161809487,-7.177754675956539,-7.538851739420858,-8.266677895139734,-12.213294236042984,-13.0607027531993,-14.983778790758103,-20.50640461591728,-inf
0.766,2,4,0.2595901489257812,0.0016370500264542,-0.0015587198016486,-0.0017820247868164,-0.0019183907903113,-0.0019609084288096,-0.0024292794774594,-0.002435029631296,-0.0026315609532477,-0.0034861989700304,-0.0045884439995082,-0.0047058166718932,-0.0047907121492683,-0.0048522188251063,-0.0049294991542683,-0.0052686810982147,-0.0061339652628539,-0.1773631396652923,-0.4498200093243495,-0.5648400250877701,-0.5736673887020663,-0.5923074441307236,-4.382022055240832,-4.811278923271471,-4.992159861613708,-7.358178020171874,-7.685385054004482,-8.350961736945692,-12.368154438597378,-13.333265053636048,-14.946077511488545,-inf,-inf
0.767,2,4,0.2618424892425537,0.0028877135448412,-0.0013299011007666,-0.0017618555638877,-0.0017629126733001,-0.0020298763177584,-0.0021186428408885,-0.0022395677006594,-0.0028373428068599,-0.0038472946154423,-0.0044994094381497,-0.0045133681863801,-0.0046636579075934,-0.0047824868754431,-0.0049450448407482,-0.0051602344492765,-0.0060069371468156,-0.1490453390684043,-0.4534918023531818,-0.5295251783120425,-0.536337500207337,-0.5539717942609669,-4.666477482168216,-5.07323559822649,-5.317171688070691,-7.825702091667709,-8.192713711382579,-8.784936586105772,-13.032343639710414,-13.912590952089069,-15.774450328631984,-inf,-inf
0.768,2,4,0.2591328620910644,0.0012189009260832,-0.0011009794024466,-0.0017740075324337,-0.0020554132564007,-0.0021447408334163,-0.0022230481620602,-0.0025726477668773,-0.0026933004368532,-0.0038606011328455,-0.00436878972418,-0.0046486866485987,-0.0048560699535143,-0.004862320230321,-0.0051486519645555,-0.0052622539196134,-0.0067735222250891,-0.1280403132610344,-0.4295632313306264,-0.5221015787284086,-0.5313395006076767,-0.5903141621663783,-4.35434560596516,-4.7819436882862885,-4.989212945573248,-7.240473993058827,-7.593294105622147,-8.289737354079797,-12.340336097400236,-13.50777369530207,-15.55294505025379,-inf,-inf
0.769,2,4,0.2657146453857422,0.0013271364817151,-0.0010159933211206,-0.0017755301069863,-0.0017994816746058,-0.0023206279465788,-0.0024499668274714,-0.0024725181708812,-0.0024785038045988,-0.003886528446838,-0.0041386245079729,-0.0045397482624612,-0.004545526134636,-0.0048675559625509,-0.0050185657299659,-0.00515062757297,-0.0063075493443398,-0.1316036707527124,-0.366886775497135,-0.5110055247066178,-0.528921390099818,-0.5841775873738984,-3.073572866527294,-3.5017888984534293,-3.810285952085726,-5.369362545436723,-6.275160672637685,-7.331244829384076,-11.523531041428935,-13.998905566586629,-16.917556144592638,-inf,-inf
0.77,2,4,0.2613027095794678,0.0060873243263002,-0.0010900659552137,-0.0015528288613729,-0.0016892672779664,-0.0017621836158825,-0.0021413292958138,-0.0022767461952396,-0.0023683559542854,-0.0024396553009064,-0.0042052240024669,-0.0042735692986719,-0.0044669484564234,-0.0047871456595028,-0.0048880574887285,-0.0050211893440851,-0.0059400898832117,-0.1561712682657418,-0.452650404372157,-0.5368384326656569,-0.5548298043372988,-0.5663696169952469,-4.718679416394675,-5.163196347784318,-5.409976317417707,-7.641612544037114,-8.019620101963413,-8.585598119169322,-12.874344236223802,-13.99122506671418,-15.712119473106922,-inf,-inf
0.771,2,4,0.2099697589874267,0.0051331061796683,-0.0017614311798924,-0.0020309344882282,-0.0021922360155773,-0.0024232713514757,-0.0025770902947386,-0.002848421913554,-0.0028888466644028,-0.0038026188071905,-0.0045978275833368,-0.0049023768931723,-0.0052236893689876,-0.0053253123371926,-0.0057314104665674,-0.0058624760483332,-0.0065460715742367,-0.1114894613369742,-0.3657868822141256,-0.468637806345444,-0.4922964837218525,-0.5535900850907152,-3.510281205814319,-3.951868341775249,-4.219775326407433,-5.567686527791974,-6.286745355875508,-7.571167140185087,-12.023259477769892,-14.774968326142632,-17.562245264535083,-23.512469309868656,-inf
0.772,2,4,0.2065236568450927,0.0106626564013279,0.0002888872674572,-0.0011202636244703,-0.001762102010217,-0.0019520123520182,-0.0021770971465555,-0.0026158603496742,-0.0027210092743227,-0.0030802579326145,-0.0040452360220851,-0.0049275631172877,-0.0050016816482859,-0.0051378939577882,-0.0053318109740042,-0.0054848219644837,-0.0065381714014709,-0.1477486419959447,-0.4084557714205672,-0.5258825618298525,-0.5409541845908802,-0.6148713386246727,-3.287704243301451,-3.625271448540628,-3.864227761643855,-6.503488092307074,-6.960977713670664,-7.9262856471244865,-11.625121440739116,-13.604802637931948,-15.793607895081577,-22.38107689509776,-inf
0.773,2,4,0.2135791778564453,0.0145874332416142,0.0006868712521752,-0.0008878925943555,-0.0010948131876727,-0.0013527784646745,-0.0017985089356634,-0.0021808061968097,-0.0022573121953955,-0.002617323544204,-0.0041486982511659,-0.004282094845512,-0.0042925522504221,-0.0051857372007692,-0.0053973894146301,-0.0054194011898387,-0.0062279328624247,-0.1334598663187753,-0.4195911158363282,-0.4962592526061882,-0.5069410144297715,-0.5340520485324196,-4.347657990438922,-4.7639822328444685,-4.966672069050717,-6.9827810597648,-7.558533743511379,-8.3409732805734,-12.778105685272475,-14.329267437010992,-16.10411182155759,-22.9638996324752,-inf
0.774,2,4,0.2081539630889892,0.0017408671640424,5.350263040559487e-05,-0.0016464984808735,-0.0016791648992548,-0.0019652919477693,-0.0022178930336522,-0.0023085321112999,-0.0024309364760208,-0.0035908201700324,-0.0044437165268152,-0.0045387727197525,-0.0046244447910864,-0.0048755887146565,-0.0052274818021381,-0.0054544475064902,-0.0060426563159514,-0.1583509289006687,-0.4468063390562681,-0.5190648488245186,-0.527170746559566,-0.5448705334336116,-4.635228173451878,-5.038621553805507,-5.274176173662037,-7.568555212008944,-7.860494439804155,-8.503365022357448,-12.955628194612515,-14.19631555856575,-16.43692746771634,-22.290567454072665,-inf
0.775,2,4,0.2093522548675537,0.0065887499305877,-0.0015515174102078,-0.0016008329975284,-0.0016195546757655,-0.0017759125221774,-0.0020639086823098,-0.0022075906881772,-0.0023855601708476,-0.003945430701141,-0.0043535065435807,-0.0044477601634594,-0.0044847174346045,-0.0045328069422602,-0.0051659093213146,-0.0051693700848693,-0.0053718966409863,-0.1586611137557233,-0.455603605939178,-0.5185241041705502,-0.543552121029726,-0.5633088202517568,-4.86441061829486,-5.2988594063683365,-5.439852362955981,-7.783064779232755,-8.012806064185863,-8.620947374018545,-13.268085194430164,-14.212021664969892,-16.411983686854718,-22.164537249429312,-inf
0.776,2,4,0.1437909603118896,0.0109493869466128,0.0005140958437685,-0.0016463725636492,-0.0020724544281722,-0.0020803050289157,-0.0021987893285451,-0.0023100878159913,-0.0023378388784694,-0.0032788224984451,-0.0039266596227691,-0.0043922579727609,-0.0044597880620931,-0.0047325732285983,-0.0047684567737086,-0.0051462715112234,-0.0051829509002401,-0.1626283109989903,-0.4450509979763653,-0.5174756439396104,-0.5292826798347493,-0.5408578048034667,-4.787831860982266,-5.311675003535501,-5.514317971744432,-7.878152994622908,-8.385126939029668,-8.926466130249814,-13.41178021438854,-14.502481720166632,-16.375730350870825,-22.585856223025765,-inf
0.777,2,4,0.1450386047363281,0.0138982903620889,0.0006152773217656,-0.0007033116009512,-0.0010633144172104,-0.0013476698220738,-0.0013987054809968,-0.0017263849404026,-0.0020731906748741,-0.0023698767203115,-0.0038964336969019,-0.0041028855380916,-0.0041217037401851,-0.0045328413068226,-0.0046545984705069,-0.0052089842232357,-0.0052767518365428,-0.1433326413189263,-0.4330623035095783,-0.4939475853545021,-0.5299047028653068,-0.5484582945258961,-4.79000916687844,-5.199901540421046,-5.4456092034548345,-7.805382870194631,-8.306326297120057,-8.964459632929447,-13.58282224327947,-14.935529199661088,-17.389755932613618,-24.05127017932493,-inf
0.778,2,4,0.1462295055389404,0.0002072048664925,-0.0011720849372666,-0.0015110609568676,-0.0020233194720807,-0.0020285498765005,-0.00220569537896,-0.0022717534087752,-0.0025961008373404,-0.0031924888992541,-0.0037845833606307,-0.0044806309112574,-0.0045423972052902,-0.0048760379124853,-0.0050033708653125,-0.0051892650415997,-0.0052091426405549,-0.1696561153995263,-0.4790688126383466,-0.5424187989246133,-0.5519048853181798,-0.558760193110263,-5.045522881196738,-5.402747735234704,-5.578953244429497,-8.018850622537736,-8.347215087269657,-8.79618542655038,-13.2250828194226,-14.022463509249691,-15.853420902044869,-21.562687338470404,-inf
0.779,2,4,0.1465663909912109,0.0040540443271054,-0.0017561263354329,-0.0019247063530474,-0.0020808702884041,-0.0020911066506378,-0.0021466538856189,-0.0023080909942732,-0.0024853647286007,-0.0030272734334988,-0.0039947462856847,-0.0044241335562734,-0.0045234318334093,-0.0048298217658629,-0.0049592062393346,-0.0049993528706958,-0.0050330499030525,-0.1682414349692823,-0.4661035192222487,-0.5297314131366248,-0.5359913877902754,-0.5510491705523615,-5.122148299282556,-5.40841491406156,-5.608714969602662,-8.231635646386867,-8.468114056756729,-9.039084280562312,-13.690674484248254,-14.513832645193787,-16.495095789067644,-22.627869884238724,-inf
0.78,2,4,0.2054440975189209,0.00104447529683,-0.0011144528487909,-0.0017741826027798,-0.0022022642200695,-0.0022584499752831,-0.0022669423639618,-0.002429920220812,-0.0025348694534475,-0.003623351841394,-0.0046489728440331,-0.0048103896878116,-0.0050953459069546,-0.0051670373515059,-0.0051965106107923,-0.0052786019391987,-0.0061845499871835,-0.1315120550705913,-0.3947525383515528,-0.4850052489187872,-0.5112927097660306,-0.5561695435154579,-3.75941037077312,-4.173521456000546,-4.55048983340978,-6.238182862434436,-6.879072046515311,-7.771784277315463,-11.78383773947196,-13.909929399058187,-16.285232316623407,-22.838294928325148,-inf
0.781,2,4,0.1479613780975341,0.0059912882933503,-0.0015962552850137,-0.001730456615919,-0.0018518153467936,-0.0018786317319211,-0.002325529556299,-0.0024620556841701,-0.002754528054865,-0.0042637297485056,-0.0044846165125824,-0.004518498750244,-0.0047055105221343,-0.004937821051632,-0.004968718493712,-0.0050375781806685,-0.0062509230025166,-0.1232197918886317,-0.3902507269580436,-0.517643022213198,-0.5444091516975607,-0.5870572862128107,-4.358766559117887,-4.9304063494332375,-5.225232120524407,-6.472952862654182,-7.125408089155954,-8.137766754460687,-12.802700811044314,-14.578215619469832,-16.788483060873666,-22.12713897193273,-inf
0.782,2,4,0.1441829204559326,0.0148916798173705,0.0001001280733358,-0.0018704058256954,-0.0022004758009819,-0.0024024025998694,-0.0024209320751554,-0.0025723226611004,-0.0030149405911004,-0.0033822409373135,-0.0036392766798682,-0.0045422699895734,-0.004970717699581,-0.0050858175201989,-0.0053589820574596,-0.0054508556907635,-0.0055613415374801,-0.1119337717386401,-0.3330713418309073,-0.4274038503822026,-0.460450652197674,-0.5177552931442033,-2.8757240085109967,-3.5251361587257724,-3.815728812335685,-5.088896213202352,-6.15104419869002,-7.609761877191203,-11.872419473769858,-15.413409497162528,-18.83796996852348,-25.034618648392645,-inf
0.783,2,4,0.2318525314331054,0.0090908631823955,-0.0014126751761396,-0.0017093581581955,-0.0017775944601947,-0.0021689020033625,-0.0024267951140075,-0.0024791526929261,-0.0026756668617452,-0.0041174624627717,-0.0045038801691156,-0.0045748442186917,-0.0050732600098419,-0.0051480417063402,-0.005241861540768,-0.0053496956205687,-0.0061438445305716,-0.1359285004196714,-0.4150479151355781,-0.4965128177473177,-0.5098233445562995,-0.5337653504618165,-4.526461131643802,-5.000536649918488,-5.243342940864712,-7.092486001947652,-7.372882028747825,-8.09277976344777,-12.84777801304682,-14.409724474766367,-16.61305408045587,-inf,-inf
0.784,2,4,0.2149226665496826,0.0064440361944161,0.0007592962790597,-0.0014352828775779,-0.0018179007714416,-0.0020481957179558,-0.0022545605765569,-0.0022586330475292,-0.0023975866878779,-0.0036738630726403,-0.0041060936161011,-0.0045477046567011,-0.0046876345554196,-0.004783384314469,-0.0051773547617098,-0.0054082716323303,-0.0068206439788997,-0.1042974281849404,-0.3894125910337646,-0.4816055614707367,-0.4950754427420098,-0.5198883934519533,-4.283511259058015,-4.902376989874834,-5.260581142485283,-6.87787637087769,-7.590441158211144,-8.37687451265323,-12.884879900925156,-15.049704006722877,-16.977650369049265,-23.285050924326036,-inf
0.785,2,4,0.2070369720458984,0.0188857168349492,0.0004316542057678,-0.0010246671638508,-0.0017397881266344,-0.0020413250511672,-0.0022002829032723,-0.0023001912255451,-0.0023172486496771,-0.0036749176276959,-0.0037276109936864,-0.0041619789775966,-0.0042334595889207,-0.0049848704018032,-0.0051046608124121,-0.00535981712536,-0.0061497181124773,-0.1410962393320354,-0.3909302162989808,-0.4728584441831527,-0.4832832982317572,-0.5455254548756895,-4.679055696388128,-5.00115471702992,-5.240566357329534,-7.074169633979533,-7.6498457409079075,-8.561009683356371,-13.657660082248784,-15.730236800971474,-18.488536483751723,-24.876769753324155,-inf
0.786,2,4,0.2086858749389648,0.0110219270465623,-0.0005532579066712,-0.001771139330561,-0.0019848345534872,-0.0020144557513873,-0.0020349195104442,-0.0023997561622298,-0.0025226464657909,-0.0037341629582693,-0.003826087315651,-0.0042376022836239,-0.0046854005438213,-0.0050745536656236,-0.0052664078658228,-0.0052759591841305,-0.0056981198189236,-0.0976342087425189,-0.3366237730066889,-0.4467515972565589,-0.459073908650628,-0.5320279891930854,-2.5531030169862623,-3.128830253629145,-3.384307315437809,-5.69417360139092,-6.1894283807037365,-7.459672794943315,-10.704238927588362,-15.643961949466226,-17.75104318536068,-23.57049117958117,-inf
0.787,2,4,0.2678933143615722,-0.001146993853845,-0.0015781431196191,-0.0016448728274367,-0.001829079560838,-0.0019231013033127,-0.0021026696971405,-0.0023400177475108,-0.003184663732839,-0.0034594859728782,-0.0041030736622776,-0.0042233508117645,-0.0045824619134571,-0.0049046814940344,-0.0050790557538811,-0.0051113438902074,-0.0056134960825128,-0.12152668884903,-0.4016001654252307,-0.5090504329977996,-0.5101049665707857,-0.5603529847046318,-3.7284755467857833,-4.100527198501814,-4.215936690784053,-7.103896266792667,-7.312743706366655,-7.86577272300176,-11.225486429677382,-14.614257426535284,-16.110150081714096,-inf,-inf
0.788,2,4,0.2113211154937744,0.0045455958029843,-0.000814421028652,-0.0017141042680836,-0.0017727211617525,-0.0021549068055474,-0.0022936108417391,-0.0025141443921524,-0.0030164487000189,-0.0041859759875235,-0.0045669108616037,-0.00475699793002,-0.005274267625641,-0.0053240811823208,-0.0054244046981001,-0.0055380533186038,-0.0055501940015071,-0.1186249366899283,-0.3677766541016984,-0.4783247078546582,-0.5168587116103822,-0.5555582824839023,-3.235342310840317,-3.9112597401445233,-4.25826046684328,-5.506771849569987,-6.420979480249996,-7.750835647688662,-11.75592295938091,-14.709861560054204,-16.999238648722063,-22.79364139281876,-inf
0.789,2,4,0.2575862407684326,-0.0003918302060496,-0.0015323461847754,-0.0016108756400667,-0.0019832492875722,-0.0021087684574706,-0.0022029932956267,-0.0022984138141471,-0.0026177771229139,-0.0040176795167,-0.0042816786980741,-0.0043575978301636,-0.0043677117113636,-0.0048414965440347,-0.0051440873650953,-0.0051692313404386,-0.005739985720724,-0.1461886296890251,-0.4653557448953517,-0.5352589133915987,-0.5545387329639179,-0.5693317984102367,-5.55832878546874,-5.933777895293308,-6.018587294769678,-8.032634568231417,-8.250937393423975,-8.619481085866179,-13.672966906980516,-14.384681677370702,-16.444821723642203,-inf,-inf
0.79,2,4,0.2584662437438965,0.0066026667452177,-0.0015119312715101,-0.0017552480779498,-0.0021990645406135,-0.0022279871794428,-0.0022405831237317,-0.0024232709646955,-0.0029373147308223,-0.0040222586998297,-0.0042232477550898,-0.0045348217810289,-0.004721925006903,-0.0051494626043212,-0.0053552769514328,-0.0055446793436273,-0.005806767574268,-0.1403125596436861,-0.4111224757006517,-0.5226211080395082,-0.5357177905909103,-0.5656357425047381,-4.222886911926221,-4.934385418628264,-5.195768242768263,-6.376788043672698,-7.036027780030273,-7.956315868186378,-12.2449640798649,-14.5956300860883,-16.768887163421976,-inf,-inf
0.791,2,4,0.2595319747924804,0.0130883114954608,-0.002025293605566,-0.0020948305277656,-0.0021362799960944,-0.0026078265040459,-0.0027117892428065,-0.0027229656666686,-0.0028016040560617,-0.0028133077905741,-0.0039989240209043,-0.0046064746287918,-0.0046143552048173,-0.0051603577303895,-0.0054572266590595,-0.0055791804207898,-0.005993105902822,-0.1192292149354634,-0.3671835006947471,-0.4921431218374952,-0.5209121478375248,-0.5744366123178067,-3.973211914230183,-4.6602869778926,-5.029339743506944,-5.809234252926507,-6.734720517208645,-7.787381867564463,-12.51023044054764,-inf,-inf,-inf,-inf
0.792,2,4,0.2586865425109863,0.011441374781406,0.0025521233956331,-0.0017924725002983,-0.0019674597581331,-0.0021891473600012,-0.0022818263236976,-0.0024086330342596,-0.0027322947949475,-0.003255066051234,-0.0041438527914246,-0.0042330342054143,-0.0044504591424163,-0.0051696234046342,-0.005201061190821,-0.005560356180482,-0.005770212192587,-0.1107741985517065,-0.3673697262196448,-0.4822339757224874,-0.5269819489652651,-0.551810240897029,-4.247551547078638,-4.805720294325782,-5.22457633995515,-5.821620867801047,-6.493961045853136,-7.672717864050631,-12.620336607720624,-14.78891864597656,-inf,-inf,-inf
0.793,2,4,0.2597417831420898,0.0056302890301612,-0.0016844183882375,-0.0018398908261098,-0.0021106092183067,-0.0023521605995545,-0.00236995695904,-0.0028467883979355,-0.0028478963809351,-0.0034863029343458,-0.004378620594819,-0.0045739741382669,-0.0053464404433082,-0.0053464494626175,-0.0057516303339435,-0.0058000828301064,-0.0078049623865116,-0.1484832970700707,-0.3695136588261345,-0.4951935780907738,-0.5419623884402767,-0.5807973149561231,-3.636752917088765,-4.29546580363781,-4.726321762965632,-5.896709300182524,-6.684111060723444,-8.122205382694125,-12.555994358610048,-15.300949119518828,-18.07635202993261,-inf,-inf
0.794,2,4,0.1455421447753906,0.023170311952558,0.0008537394465002,-0.0012962808783493,-0.0015746790820465,-0.0017037077418037,-0.0017799568313143,-0.0017907305797671,-0.0019079967083016,-0.0032362684659467,-0.0039450033423994,-0.0041509613299703,-0.0043067958202436,-0.0047778481661921,-0.0048843688932596,-0.0061267390106982,-0.0071413401016669,-0.0933678349726579,-0.3229116251053701,-0.4390277632612314,-0.474475173530705,-0.5480385377595193,-3.2463917005659,-4.026940226785559,-4.547020720406952,-5.02540781802439,-5.875862460594037,-7.043649683859494,-11.37814007102109,-14.280010947787709,-16.821445778815452,-22.48454105051245,-inf
0.795,2,4,0.1457221508026123,0.0118506896904003,-0.0006213471312012,-0.0016481082176233,-0.0020691968466985,-0.0021181556692991,-0.0024914020715719,-0.0025586256749544,-0.0033826474117691,-0.0037600184786389,-0.0047226697997848,-0.0048590396926133,-0.005324528804741,-0.0053795580667301,-0.005632508699333,-0.0057926844728436,-0.0058401872690301,-0.0941152734334552,-0.2931198847132935,-0.4402707507113961,-0.4724175489935899,-0.5245132741346885,-2.434507779631557,-3.007029540078083,-3.459398356848057,-4.095292485810436,-5.097132243176608,-6.629809802498712,-10.545622870087554,-14.052563431442008,-17.75250996305366,-23.963834338615143,-inf
0.796,2,4,0.1469056606292724,0.0205029991380421,0.0018118945180192,-0.0012339224778424,-0.0015896356635047,-0.0018498336120355,-0.0020598107485391,-0.0024800802135572,-0.0025368060334506,-0.0028028766937267,-0.0041256378753728,-0.0044236381786065,-0.0050733832921764,-0.0052685442473382,-0.0054271192185054,-0.0055844274048089,-0.0064834952131904,-0.1188610985536062,-0.3479411942332653,-0.4784712138070707,-0.5032834527719445,-0.5443701526684849,-3.224059392501153,-3.830412435466282,-4.232567298889617,-5.0024825257805245,-5.953237844328075,-7.3015519014209,-11.925027455426603,-15.252547366694682,-17.977094379929078,-23.908105940439636,-inf
0.797,2,4,0.1503736972808838,0.0107262873129389,-0.0019794955319029,-0.0020092808534446,-0.0021966339102029,-0.0022471242828605,-0.0024282277901744,-0.0025813401215691,-0.0032618990000578,-0.0037728213236328,-0.0046532838084254,-0.004733187341803,-0.0048868255215308,-0.0052955864316791,-0.0054397109727544,-0.0055868987225656,-0.0059984549266374,-0.1181962654703491,-0.4140221419632983,-0.5550999335692478,-0.5706092119640525,-0.6251965729429768,-5.869753479726061,-6.475539123057321,-6.641451727303569,-7.238089160552673,-7.5571730521350435,-8.19418360578203,-13.62414039787676,-14.833986101026582,-15.497386166843071,-21.230126819975407,-inf
