g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128
0.861,3,4,0.7290818691253662,0.028756696347765,0.0113043119429176,0.0037077896245758,0.0034424541916671,-0.0012026675599366,-0.0013311828400212,-0.0015503436606072,-0.0016351889068923,-0.0016971819429716,-0.0017139698879089,-0.0018590092867585,-0.0018655575092016,-0.0019052567111713,-0.0019998629136994,-0.0022414866584653,-0.0022661715455322,-0.0022874596451712,-0.0022972031058203,-0.002373226223424,-0.0024308772231423,-0.00252605351785,-0.0025639350563497,-0.0026181842908704,-0.0026710610743564,-0.0026945853815066,-0.0029036301728983,-0.0029747942400282,-0.0029844512083204,-0.0030065795022199,-0.0030139534672268,-0.0031631477198493,-0.0032353642095846,-0.0033114570023024,-0.003385985454976,-0.003841547385026,-0.0040944494100915,-0.0042943755423857,-0.0044757607591216,-0.0045360632586633,-0.0045523191484706,-0.0046333224807678,-0.0046499329877542,-0.004732878004494,-0.0047772259925807,-0.0048551221077546,-0.0048605541760749,-0.0048761079113689,-0.0049000341947727,-0.0049058521439548,-0.0049821299369304,-0.0050374401562352,-0.0052548962036724,-0.0052866725617096,-0.0053879648766841,-0.0054354239201199,-0.0054381127654855,-0.0056708438759725,-0.0059675319933317,-0.0060007264106522,-0.0062202993214262,-0.0065765689095298,-0.0067214774268145,-0.0076371765419715,-0.0093414446582337,-0.0708923136964669,-0.1101170813995928,-0.2865667293067033,-0.2912264146791097,-0.3090109556674927,-0.3168275998898584,-0.3273247492056976,-0.3378301712380051,-0.3739436327342775,-0.3819202172944405,-0.3953558590839341,-0.4072363141051738,-0.4242367005311566,-0.4370465547565588,-0.6544197706264584,-0.661838102616416,-0.679953364214333,-0.6885435085944908,-0.7039835367781319,-0.7114056223376164,-0.7233079079585297,-0.7323735457085933,-0.7512833364587048,-0.7627455804351906,-0.7838024383119622,-0.7914779445977714,-0.8035743204250226,-0.8138914428184223,-0.8385143703391672,-0.8502806558489229,-0.8674320166184047,-0.8864887487447213,-0.9061352450464408,-0.9358654392517396,-0.967741860677812,-1.0066082217745878,-1.0674655258494925,-1.1161801981735353,-1.2456236588182592,-1.356978523666218,-1.6944501181424152,-1.9733989900813664,-2.340856732682802,-3.09670446972264,-3.9854658775745935,-4.954716989818418,-6.071224272949057,-7.179214501432326,-8.398775465585912,-9.72542324112331,-10.836574450842344,-11.959199515787184,-12.969693431669508,-14.02570369340461,-14.651043733725327,-15.172016531205175,-15.677294022226771,-16.095703106725985,-16.558538998531795,-17.196686036379862,-18.53554894304341,-20.99200859630451,-25.04600033300148,-inf
0.862,3,4,0.7256631851196289,0.0306835081862816,0.0130666242383668,0.0044044833666539,0.0017658502704879,0.0004358500349122,-0.0008220330583113,-0.0012097786985157,-0.001456790494507,-0.0016298999660882,-0.0017217792699332,-0.001723250303927,-0.0017581096927055,-0.0019287993352042,-0.0021189859196466,-0.0021437884379153,-0.0021612285897882,-0.0022119448749029,-0.0022890048989871,-0.002380771026113,-0.002416687201885,-0.0024683571408063,-0.0025861628644584,-0.0025920554139322,-0.0026310252112166,-0.0026414802980158,-0.0027732932297823,-0.0027792783307276,-0.0027806060028707,-0.0028059286356153,-0.0031333834023109,-0.0033674815264358,-0.003480388139213,-0.0035022386061142,-0.0037054883885503,-0.0037335400547542,-0.0039936831352065,-0.0041492815164561,-0.0044355374072184,-0.0045298079098174,-0.0046621286950685,-0.0047310170649917,-0.0047576771361294,-0.0047707082849956,-0.0048477867958071,-0.0048973798845505,-0.0049116797685296,-0.0049361998492611,-0.0049453113050958,-0.0050247836350653,-0.0050523791240545,-0.0050768348812581,-0.0050936781068905,-0.005198358429712,-0.0052754596706206,-0.005320301822413,-0.0054126485426147,-0.005488545600994,-0.0058339398372829,-0.0058444953835545,-0.0060879101913305,-0.0063623876916769,-0.0063793241252431,-0.00667513640601,-0.0070315320786437,-0.0726010917352593,-0.1081521008587994,-0.284927792718752,-0.2941795587212372,-0.3069558460340411,-0.3110982036671333,-0.327225279708476,-0.3328876827129826,-0.3636826090810951,-0.3784915953860022,-0.3944806095979927,-0.4044988375366258,-0.4241023653168725,-0.4315549349560478,-0.6510569144852661,-0.6655153894924543,-0.6799753836762774,-0.6866137426428839,-0.7002008200790489,-0.7071862324457964,-0.7233200131582377,-0.7323768584645312,-0.7488151654176243,-0.7624060016258378,-0.779673497852141,-0.7873118170046987,-0.8025649403281931,-0.8137379486225963,-0.8300758119060597,-0.8412043154969067,-0.8680398466908711,-0.8804206203926328,-0.8974732892521302,-0.9170667262964154,-0.9451287334582108,-0.9708556656268762,-0.9976142136215028,-1.086690696530735,-1.2042401955601203,-1.3651228958051147,-1.643630337221871,-1.8768531246184104,-2.378842833495422,-3.0879429116798347,-4.099946720551946,-5.267857061277307,-6.262277693225527,-7.280204761319032,-8.395595314172548,-9.408491102297294,-10.907039376864082,-12.17953760769464,-13.141971652260672,-13.917975207215708,-14.597377806654016,-15.176489696582784,-15.570753926941784,-15.956585651586668,-16.487796765615656,-17.421749440427785,-18.819724650969107,-21.185746233259707,-24.91964278389456,-inf
0.863,3,4,0.7284350395202637,0.0276177940386343,0.011694948956749,0.0037554508895517,0.0016905368876788,-0.0010389764935718,-0.0012557431869228,-0.0013739425121269,-0.0015416479290618,-0.0016719791774665,-0.001709228516484,-0.001809881721142,-0.0019709502371028,-0.0020150356729642,-0.0021491368762705,-0.0022642985390345,-0.0022781344230763,-0.0022835424309404,-0.002355013619791,-0.0023622799454684,-0.0023929896588459,-0.0024130005241754,-0.0024370188679796,-0.0025487023023008,-0.002587351323242,-0.0026072056809036,-0.0026791756611756,-0.0027332731886025,-0.0029694620126532,-0.0029817683550983,-0.0030206778847152,-0.0033534543691589,-0.0034882903875888,-0.0035417248720686,-0.0036043274163706,-0.0036440725582437,-0.0040949600569749,-0.0044776083550922,-0.0045079551723809,-0.0045118396284206,-0.0045905162087574,-0.0047475923716328,-0.004769746642435,-0.0047747069859858,-0.0047867650663761,-0.0048413677994167,-0.0048611847602448,-0.0049519733592296,-0.0049594311865506,-0.0049825266708323,-0.0050430373323324,-0.005065663935428,-0.0051179982252509,-0.0051937561968093,-0.005201493868108,-0.0052737989686376,-0.00531153446291,-0.0055598910798099,-0.0056081300223812,-0.0057209293314708,-0.0059359094107257,-0.0059360730271612,-0.0064569326649635,-0.0069787797792868,-0.0069945436728206,-0.0712294432191327,-0.1150756228424243,-0.2872015593177803,-0.302409347477239,-0.31469831118391,-0.3221042808306725,-0.3330593802330275,-0.3452405038820723,-0.3781504683964826,-0.3894741339454321,-0.4054037783882172,-0.4212184744184908,-0.4341095121771635,-0.4428691770973199,-0.6595921730219002,-0.6795220975339965,-0.6976263430798477,-0.7024903941539944,-0.7189914068526243,-0.7314257246412978,-0.7405387483085155,-0.7515462069449115,-0.7666874617791658,-0.7847737335958422,-0.7980294570566498,-0.8129104735863694,-0.8237994871501868,-0.8318477889005484,-0.8498248700416117,-0.8722252134384629,-0.8888610614448227,-0.9012142829025273,-0.92313037049468,-0.9440511708746931,-0.9823382290354624,-1.0063706694276702,-1.0459583347934038,-1.1920704154020465,-1.3654050427622788,-1.5336490179878832,-1.8579867475016092,-2.081006305901042,-2.4790981954884077,-2.922638458569027,-3.787554152801794,-4.721719260168763,-5.887141041807761,-7.0209922258566415,-8.192052563009677,-9.451540875069355,-10.709351016337216,-11.837672040820417,-12.630185467513025,-13.359429410196784,-14.022084990481492,-14.564322749943686,-14.99904366799968,-15.389669041312423,-15.889880475859126,-16.504799819701617,-18.043438227111857,-20.09631131348639,-24.170512923983704,-inf
0.864,3,4,1.0137627124786377,0.0229253078448289,0.0043169357659593,-0.0004109734596551,-0.0014482434348375,-0.0016023576415095,-0.0016924927154492,-0.0017509411578941,-0.0017873740606817,-0.0018310189147208,-0.0018555421028791,-0.0020452388345668,-0.0021107262623527,-0.0021163188098856,-0.0021473342985507,-0.0021488394970001,-0.0022083242058511,-0.002253112563352,-0.0023809167566769,-0.0024097056686445,-0.0024581378389168,-0.0024617639489551,-0.0025451316231691,-0.002635472767083,-0.0027004615816783,-0.002758604267255,-0.0027663711538415,-0.0029205469542853,-0.0029766968345824,-0.0030764851683251,-0.0030903125166644,-0.0030977760289762,-0.0033707047084582,-0.0037754227011971,-0.0041777543622135,-0.0045572919315508,-0.0045576286301397,-0.0046123509874159,-0.0046177199971437,-0.0046241904006102,-0.0046243779324016,-0.0047049076308142,-0.0047135013309601,-0.0047516234460402,-0.0048338299881605,-0.0048628674108485,-0.0048674268229239,-0.0048754153132384,-0.0049137669554549,-0.004988666628209,-0.0050922974028569,-0.0051407434102378,-0.0051741966988533,-0.0051857210586496,-0.0052114616475682,-0.0052137990975191,-0.0053321900552714,-0.0055936587598831,-0.0056572939308079,-0.0058201329831534,-0.006054488985663,-0.0060562891564821,-0.0067218398391212,-0.0070544633124302,-0.0076658350826213,-0.0762542169005556,-0.1120098222992913,-0.289909596010004,-0.301748159645719,-0.3190451582144604,-0.3221049462194939,-0.33648057219056,-0.3489011424683517,-0.3795299594306466,-0.3921254524058017,-0.404388463410163,-0.4193138001421421,-0.4349734902132205,-0.4432365324750838,-0.6652584069758436,-0.6863869196476101,-0.6968754686665773,-0.7100164979406849,-0.7170148467864,-0.7255517479394357,-0.7389761568294992,-0.7518183829314077,-0.7660568786332622,-0.7871675252693922,-0.8140240537858748,-0.8268624691548281,-0.8366999163094478,-0.8446380530860452,-0.866155412492117,-0.8838493591340365,-0.902486478144741,-0.9534713865184036,-0.973349755446926,-1.0009333152707771,-1.040350784436706,-1.1315390051623524,-1.2530562309735078,-1.345391864405021,-1.4787011557540122,-1.6286272941279931,-2.022457948894243,-2.3052839348021257,-2.7925475984034707,-3.406677498186117,-4.195534637872817,-5.163126881156154,-6.256013532064235,-7.377389169626122,-8.64370497433887,-9.890597642198482,-11.048117531555638,-11.994566649239278,-12.78106759661624,-13.60341649713544,-14.16586910222216,-14.733064239296636,-15.1670449737285,-15.610009473322624,-16.13421296551863,-17.072947190692126,-18.32177449214523,-20.63770991400127,-25.020053556047703,-inf
0.865,3,4,0.7320740222930908,0.0299541148407465,0.0123455150512581,0.0057596031988801,0.0006732742111189,-0.0014244881383526,-0.0016558971592731,-0.0017283621228154,-0.0017745016817348,-0.0018445126094155,-0.0018849978147624,-0.001886407041507,-0.0018957298766415,-0.0019258399602359,-0.001927898421998,-0.0021858548642756,-0.0022470787623713,-0.0022722479031024,-0.0023338066606175,-0.0024211392822709,-0.0025281466462661,-0.0025534602138606,-0.0025732628992649,-0.0026142524160072,-0.0026241612991227,-0.0026316710909086,-0.0028381760223127,-0.0028468462728342,-0.002860904703908,-0.0029523110413267,-0.0030603142492297,-0.0032286104011645,-0.0035585831855381,-0.0037285614792156,-0.0037624746066572,-0.0042344599413407,-0.0043347835711734,-0.0043866331517138,-0.0045912755765015,-0.0046168027449715,-0.0046761726855695,-0.0047378313797427,-0.0047390828938708,-0.0047964620623708,-0.0048143897305886,-0.0048238728957309,-0.0048288091505065,-0.0048741748851362,-0.0048857291305453,-0.004997552980878,-0.0051509493438518,-0.0052096118060055,-0.0052252152444142,-0.0053178186759014,-0.0053619654826747,-0.0054487674334022,-0.005510841007921,-0.0055224837342048,-0.0055826887191805,-0.0058591724795181,-0.0058701789149208,-0.0063036210851958,-0.0065649722649639,-0.0066707347866182,-0.0080337303875508,-0.0708019165310006,-0.1081115826054271,-0.2833577682635196,-0.2927835805986445,-0.3075812479004816,-0.3099318001011207,-0.3267996875717594,-0.3369271472998745,-0.369172056817472,-0.3745875804204193,-0.3905356103677125,-0.3998783759694409,-0.4122124719032138,-0.4305490223851613,-0.6499347229245499,-0.6647248230902576,-0.6773500440613666,-0.6870252396003587,-0.7017422393188104,-0.7111697185204297,-0.7219885101170784,-0.7303691157641354,-0.7414210752115646,-0.7626338792379431,-0.7785438361565289,-0.786352196490502,-0.8010313427559493,-0.8051697028921002,-0.8242256875086287,-0.8440403778248348,-0.8629523736150737,-0.8740261436648837,-0.8941657897068457,-0.9112897201148044,-0.95658258529769,-1.0036040128691714,-1.0731169481948104,-1.1230778352031423,-1.30748988860396,-1.5067794018424852,-1.6842655274278615,-1.9377194067689236,-2.396047442807618,-3.0295088793096587,-3.740064688636316,-4.866626719795731,-5.9828378368375805,-7.185282911755368,-8.39445235933265,-9.734079994833264,-10.91684218810106,-12.094508951733763,-12.943361016376777,-13.775303183719863,-14.45402085315276,-15.006143617876075,-15.482290753714445,-15.8738182918549,-16.273199071577828,-16.950042295750283,-18.4851668113456,-20.82640548780664,-24.88412786694246,-inf
0.866,3,4,0.7157449722290039,0.0313391850482412,0.0075019899979466,0.0043446511260777,0.0021890873427704,-0.0009564001567505,-0.0010121155795784,-0.0014817245751992,-0.0015584570212438,-0.0016774987736492,-0.0017208092717275,-0.0017469293154169,-0.0017630114512599,-0.0020426554754495,-0.0022011416967337,-0.0022399584988098,-0.0022582305787272,-0.0022808752212422,-0.0024147001520914,-0.0024150839890784,-0.0024967832258416,-0.0025038049362807,-0.0025135320427686,-0.0025793501576048,-0.0027047784649794,-0.0027421812220705,-0.0028590842907023,-0.0028938997043282,-0.0029376019048931,-0.003012589355881,-0.0031346439580888,-0.0033391760226125,-0.0036221740795157,-0.0037430494848919,-0.0037700819666776,-0.003782089287336,-0.0039100730958806,-0.0042872394660189,-0.0044985474152692,-0.0045840816682032,-0.004602375119908,-0.0046056689815063,-0.0046608175762565,-0.0046760153246665,-0.0048219110423893,-0.0048606686134163,-0.004921791385228,-0.0050005141772339,-0.0050044771443076,-0.0050441972674476,-0.0050668572224261,-0.0050745580876334,-0.0051458957382818,-0.0051573402164342,-0.0052220940357803,-0.005235190040227,-0.0053639451375031,-0.0054508699376358,-0.0056903737433201,-0.0059673294065483,-0.0060179045353632,-0.0062570304263487,-0.0062933557423067,-0.0074283823399522,-0.0093499869685389,-0.0730648088072511,-0.1076332388200444,-0.2888251484182084,-0.2964560181847067,-0.3146697798781353,-0.3199013121053793,-0.3288655928687796,-0.3378391903624347,-0.3655679998639329,-0.3785753544136477,-0.3900855519903271,-0.4009620183820181,-0.4229683564088384,-0.4320892845034728,-0.6575322245617774,-0.6678528955763166,-0.6869229275324067,-0.6927555387731587,-0.7079142110697962,-0.7142051626391421,-0.7269046910703918,-0.7367338693566445,-0.7488681887964478,-0.7689574723320721,-0.7802898806147149,-0.7894503968008539,-0.8052715816340481,-0.8130955721105054,-0.8276754058333681,-0.8424399844259521,-0.8585755110316096,-0.8819916592466364,-0.8919692311270104,-0.928848062253402,-0.9736837337671196,-0.9962084131976068,-1.017111987995556,-1.0466291887093069,-1.2030958833731966,-1.3581186724948098,-1.5747063863093684,-1.9366628704533333,-2.404722239212767,-2.9013096827307616,-3.713972375301157,-4.892268995595329,-6.047798835368544,-7.298343275887953,-8.571090494179144,-9.976966372471768,-11.097928744229002,-12.31097904638729,-13.184580266512338,-13.839352800260247,-14.33142248144087,-14.804145984333378,-15.297084817811612,-15.651286066691192,-16.002793428502624,-16.78881570135012,-18.290272502292257,-20.837262546870036,-24.89127755287758,-inf
0.867,3,4,0.7260608673095703,0.0280937664221495,0.0102584289883385,0.0024548670621678,0.0006885906899679,-0.0014343160322515,-0.0015618478420215,-0.0016169930303397,-0.0017489002399173,-0.0018367051795999,-0.0018979290875387,-0.0019212211871985,-0.0019499747600637,-0.0019819050593831,-0.0021428984515509,-0.0022030630981078,-0.0022820345883761,-0.0023426524346963,-0.0023437224485724,-0.0023684806785725,-0.0023786270647256,-0.0024379716293679,-0.0024457988653425,-0.0024497739906906,-0.0025448179933965,-0.0026854307245648,-0.0026895373086419,-0.0027119607329412,-0.0029762734326935,-0.0030624867852021,-0.0031197332147709,-0.0031647584373485,-0.0035821164357022,-0.0036697966827563,-0.0036756079512003,-0.003936396407545,-0.0040417353238237,-0.0040679295567919,-0.0042372199709567,-0.0044679774254696,-0.0045691019604378,-0.0045766679754216,-0.0046382047713076,-0.0046621654342837,-0.0047357215246935,-0.0047937326567324,-0.0048340513214305,-0.0049443148276668,-0.004965468811574,-0.0050515460745815,-0.0050528792504055,-0.0050698827879313,-0.0050967219653986,-0.0051103147914714,-0.0051127052994406,-0.0052026372315424,-0.0053088221040621,-0.0055815367643182,-0.0056236264301921,-0.0059274283334579,-0.0060228339945921,-0.0060271545252772,-0.0065463498256979,-0.0068446874183935,-0.0070825311921373,-0.0766673998295119,-0.107919372558609,-0.2866672076698566,-0.2932755252204684,-0.3085556405590806,-0.3154323892139352,-0.3305738291091152,-0.3391342096330442,-0.3722782368144052,-0.3834791938770309,-0.3987729838519066,-0.4055937833210572,-0.4244654010488246,-0.4340870162344145,-0.6540873674190173,-0.6786837930165082,-0.6907834803989157,-0.6934871696908987,-0.7138331917714914,-0.7141619446867977,-0.7342590844618049,-0.7391914203361365,-0.7524280765508762,-0.7749597526626898,-0.7908697704777243,-0.8016388137792388,-0.8155022538873085,-0.8213509973364509,-0.845377549802846,-0.8546162690342284,-0.8773692705200151,-0.8897187200116595,-0.9082328521662546,-0.926058049148016,-0.952246605392984,-0.9803557632110368,-1.0790242110354658,-1.1739280234702594,-1.4182356778452654,-1.6057036066010173,-1.868312863069874,-2.194017331836958,-2.687557685532033,-3.1383514255464355,-3.927087617763329,-4.71131718720325,-5.713574738965392,-6.938826728696179,-8.176292219598416,-9.478926974667983,-10.642746792295778,-11.676358167693436,-12.69431548158419,-13.585001088733458,-14.16434483345946,-14.721055537173394,-15.239787341109375,-15.635178562093834,-16.118072112974932,-16.876999569113206,-18.130996638233707,-20.403967395642816,-24.31318175565312,-inf
0.868,3,4,0.966892957687378,0.0269997818333065,0.0067541992128859,0.0020781086884483,0.0014339604855789,-0.0014198699525025,-0.0015313494493763,-0.001600163672542,-0.00167063916604,-0.001695489752887,-0.001847117691391,-0.0019773046904267,-0.0019974720398859,-0.0022637313052609,-0.0022726277534983,-0.0022820069801176,-0.0023580909550313,-0.0023680707714565,-0.0024556050802398,-0.0024767532437372,-0.0025316944891993,-0.0025359710405747,-0.0025431908682662,-0.0026252597111814,-0.0026724033714613,-0.0026778547581203,-0.0029576687156952,-0.0029988655588602,-0.0030210532502387,-0.0032197163362438,-0.0032646325328306,-0.0034423900369534,-0.003473626180823,-0.0035198503231117,-0.003597116280739,-0.0039344719907002,-0.0043136373633831,-0.004447638737385,-0.0044736276333595,-0.004610713268636,-0.0046404679855664,-0.0046623207504726,-0.0047129563623216,-0.0047775392961634,-0.0049134964975622,-0.0049351328276537,-0.0049508909762949,-0.0049716732524281,-0.0050375409770304,-0.0050459318663401,-0.0050574785838538,-0.0050718251640641,-0.0051942669778838,-0.0052232121765277,-0.0052345557265759,-0.0053001677227714,-0.005303258415798,-0.0054727829739583,-0.0055250626809235,-0.0055848907721294,-0.0058520272562616,-0.006195924645886,-0.0062646699276661,-0.0063373562350356,-0.0069864090677791,-0.0748939332040841,-0.1020392213520425,-0.2874453280786673,-0.2919973832564612,-0.3077262406698944,-0.3145881250310163,-0.3274989517405168,-0.3345643612670844,-0.3669554091866733,-0.372972230995081,-0.3888059688083141,-0.3990664520320545,-0.4121499077221983,-0.4194225433841741,-0.6544969005096509,-0.6622796087476631,-0.6828304706931648,-0.6893991387743182,-0.6975234461378697,-0.7070356321905525,-0.7222153264822851,-0.7309539377505354,-0.7393796552014569,-0.7615019585368195,-0.7694478751165935,-0.7847351291578483,-0.800393881581669,-0.8080015441462258,-0.8282977718286395,-0.8406982840944732,-0.8603241884209448,-0.8715639159283656,-0.8907824239314595,-0.9146417874588162,-0.972635446635206,-0.989944909539816,-1.0502076083140146,-1.103580662811227,-1.2477410139681715,-1.4059716538797604,-1.589758570532912,-1.8790126739523656,-2.403308783978448,-2.979947831388455,-3.960652791060205,-5.14097953258293,-6.151192243556092,-7.352997178512155,-8.518669189920065,-9.91667065423585,-11.06976085711931,-12.11596857236291,-12.92343245341464,-13.669883802945533,-14.305468903633315,-14.810279141466015,-15.126766294677278,-15.609309512364655,-16.15133745167114,-17.02617172491446,-18.325286213269987,-20.76461970120165,-24.419177508471577,-inf
0.869,3,4,1.016254425048828,0.0269298119457622,0.0054679316379121,0.0024452142428965,-0.0001300354224251,-0.0004744206877815,-0.0007506689000245,-0.001280902148141,-0.0013035520151857,-0.0016775508636637,-0.0017010811844093,-0.0018307740924949,-0.0018566008244609,-0.001998095504419,-0.0020094163147976,-0.0021038547078153,-0.0022305064263485,-0.0022615029115741,-0.0022967050813842,-0.0023032552705422,-0.0025082713990724,-0.0025298022598681,-0.0025306415115221,-0.0025492257489561,-0.0025606383163332,-0.0026298131561318,-0.00274479253729,-0.0027467426324409,-0.0028318361230901,-0.0029769418161162,-0.0030266270977645,-0.0030681788950947,-0.0031365236453447,-0.0037152245875144,-0.0038574945012595,-0.0040159698225007,-0.0042018289433618,-0.0044644420822946,-0.0044901279253201,-0.0045334979126583,-0.0045668969283627,-0.0045705991289297,-0.0045857438399416,-0.0046034100808951,-0.0047033644515127,-0.0047591387905886,-0.0048643424516977,-0.0048750709636473,-0.0049397443643884,-0.0049727628035918,-0.0049808614921777,-0.005085822609156,-0.0051197401706696,-0.0051779740409022,-0.0052197127504685,-0.0052215887429972,-0.0052781041122111,-0.0054452210579021,-0.0054678999955536,-0.005746828114181,-0.0058533657302858,-0.0063263234050335,-0.0063858143893528,-0.006815421699723,-0.0075712400352007,-0.0641371998379892,-0.1080609307299128,-0.2887766313182262,-0.3027521240057512,-0.3082514141700089,-0.3184976591317531,-0.3284828009535514,-0.3407730093131657,-0.3705785912208316,-0.3786149022138424,-0.3958931785937175,-0.4004901528512487,-0.4214006123111793,-0.427531944061533,-0.6583874591209267,-0.6737851575949689,-0.692073663691063,-0.7045225976850085,-0.7157579975902432,-0.7174315886641423,-0.7311954810810607,-0.7379556264965922,-0.7493020226351249,-0.7729366353758338,-0.7841009211279714,-0.7902923951029144,-0.8024122488706972,-0.8154452507446088,-0.8340034579613439,-0.8462779850566731,-0.869150924154374,-0.8850164234648757,-0.9025954494446734,-0.9373643000363188,-0.9626697284955132,-0.9864012360991404,-1.0673223288898217,-1.170297492781564,-1.3041833365297626,-1.4270809867285397,-1.6647316565454728,-2.091327923849211,-2.401765957353964,-3.013397140568977,-3.925750716845403,-5.037251148521564,-6.222284667867046,-7.341824473135088,-8.435601150027113,-9.784559955448293,-10.891145387991063,-12.070837761996788,-12.86447807004352,-13.7082311750859,-14.178496582107854,-14.67442298513158,-14.965568613258744,-15.359825223427649,-15.816821023300433,-16.716718052184305,-18.01934649433761,-20.52307074100173,-24.304054684875634,-inf
0.87,3,4,0.7224016189575195,0.0295686835735023,0.0125101851112406,0.0036336723109731,0.0025579258396467,0.000347826382711,-0.0012557330706432,-0.0014797038887407,-0.0015375892736867,-0.0017066272801746,-0.0017322296308401,-0.0017375365506581,-0.0018630492011871,-0.001978022635198,-0.002084560378909,-0.002101417299084,-0.0023005383114167,-0.0023076418078495,-0.0023189121444335,-0.002323840331778,-0.0024389365677915,-0.002492499630525,-0.0024934700529381,-0.0025026740061679,-0.0026969028023605,-0.00274408916064,-0.002763013462148,-0.0028084660065844,-0.0029086391502028,-0.0029302197211363,-0.0029773888137117,-0.0031670763969014,-0.003169880350914,-0.0037476747849487,-0.0037767227855632,-0.0041238783115429,-0.0043010283982572,-0.0043090907832444,-0.0043878161955402,-0.0044338091147829,-0.0044707865088528,-0.0045153587167024,-0.0046101846133399,-0.0046392130489465,-0.0047112424736685,-0.0047173252263416,-0.0048049281502575,-0.0048112871944938,-0.0048808419764337,-0.0049308433730535,-0.0050685680290806,-0.0050811104208042,-0.0051320413553946,-0.0052026587082736,-0.0052222053362823,-0.0053587088675816,-0.0054144052431961,-0.0055309840631949,-0.0055399754406136,-0.0060639785997498,-0.0062132554963419,-0.0062562563170238,-0.0063790098114534,-0.0071129643823829,-0.0072879189135924,-0.0656538219857298,-0.0966012347605312,-0.274411590495323,-0.279712303478574,-0.2967751181354308,-0.3013350377105385,-0.3138980457706771,-0.3260902944649383,-0.3532882920888868,-0.361239555633819,-0.3788398221560541,-0.3917107020747695,-0.4041602824657751,-0.4139409357069585,-0.6296618780100305,-0.6436217463177765,-0.657816731801822,-0.6670814724319204,-0.682471996123546,-0.6877068731395534,-0.698963995542525,-0.7099880506429531,-0.7203696135630037,-0.7453482200268975,-0.7569851646670177,-0.7655164866545195,-0.7835664248923142,-0.8123795755770886,-0.8237587998516207,-0.8443113146609725,-0.8745031039233035,-0.9092785506103518,-0.9348486966845512,-0.9430287022306572,-0.9718725342690774,-1.002063670427804,-1.060181094806393,-1.127719668990252,-1.2468096172700638,-1.4332802946629266,-1.6763040184206817,-1.9999699871594947,-2.459460970800231,-3.2751455706213046,-4.150843325408559,-5.1317083859049495,-6.14219311682966,-7.331947769154302,-8.745025682371677,-10.180430670111608,-11.389773707575522,-12.532810776778184,-13.272227124624903,-14.075006625841768,-14.810802338106578,-15.306588587697664,-15.714278833588502,-16.19575603247888,-16.67289084924517,-17.540274453712918,-19.009296935538327,-21.639894446270315,-25.693690173749136,-inf
