g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128
0.8180000000000001,3,4,0.7249317169189453,0.0033740970373286,-7.705808729677341e-05,-0.0012020434551973,-0.0012418020481035,-0.0012920450268105,-0.0013441546318147,-0.0014436502865616,-0.0016930393078678,-0.0016932603222968,-0.0017944962357037,-0.0019972187713731,-0.0020057872177797,-0.0020090404867252,-0.0021631008025114,-0.0022063503327258,-0.0022456935540433,-0.0022658321946941,-0.0022806729977551,-0.002416553793814,-0.0024611089661447,-0.0024665191911619,-0.0025042408748965,-0.0026190284160873,-0.0026716731563161,-0.002675377700133,-0.002808483092948,-0.0028195753283695,-0.0028868114444982,-0.0029767210016115,-0.0029803602548688,-0.0029809937898593,-0.003705098108899,-0.0039003743927059,-0.0040520890805135,-0.0042666665981971,-0.0043063899473616,-0.0043750088304189,-0.0043962946066242,-0.0044188002124465,-0.0045424500538682,-0.0045611720400578,-0.0046031300103437,-0.0046558997050123,-0.0047007051076224,-0.0047312800227495,-0.0047537155238502,-0.0048549706528863,-0.0048769444220211,-0.0048785440267591,-0.0049048394255547,-0.0049290404637579,-0.0049662499434398,-0.0049686628485661,-0.0051054348761607,-0.005129484866315,-0.0052699880221142,-0.0053014826374028,-0.0053644411112704,-0.0053957573432869,-0.0056272615781775,-0.0061359175786857,-0.0062357465772011,-0.0063916566707138,-0.0072477317888453,-0.1153424467386828,-0.1875883062675135,-0.2376466867573211,-0.2509235876237708,-0.2658309813644445,-0.2753229826162628,-0.2916749365698415,-0.3112377345534616,-0.4001313013627838,-0.4031493722293001,-0.4201481322919925,-0.435165980421148,-0.447346158005286,-0.4610335235410685,-0.5187882903624076,-0.5328223070306141,-0.5467699610096217,-0.5598444877640785,-0.573063077830008,-0.5818209460530582,-0.5987105141256184,-0.6185773189785607,-0.6315509984546909,-0.6650064459567074,-0.7223013426366942,-0.7372552300312315,-0.7529069812939773,-0.7721631244237135,-0.7944620601111079,-0.935824586264012,-0.9619365091464938,-0.999651313903406,-1.051021347530853,-1.079308824721935,-1.150050124015525,-1.221004535684742,-1.2955899703698543,-1.4895750584135592,-1.7812199519372591,-2.1380856359466747,-2.660813651244924,-3.168210647860453,-3.9727495439694662,-5.210632183762311,-6.643228929513627,-8.724389767198833,-10.51101699689224,-13.218263708489724,-15.385451627546132,-17.952345986689604,-19.86681477654021,-21.91624450002209,-23.512952980797262,-24.893591405973165,-25.82120929884139,-26.640307129769496,-27.271888060365672,-27.84421126390794,-28.802063978329883,-30.56910077700805,-33.507743775538444,-37.96404994199948,-44.81609944781608,-inf
0.8190000000000001,3,4,1.0111901760101318,0.0084400541529396,0.0010740803325042,-0.0013127579032958,-0.0013679299934041,-0.0014993146801335,-0.0015371110785556,-0.0015981130639327,-0.0016057942367098,-0.0019363257560751,-0.0020306212032009,-0.0021198636340808,-0.0021670790153612,-0.0022783545966333,-0.0023460765346654,-0.0023637064306429,-0.00241649003629,-0.0025595961567435,-0.002594374242055,-0.0026403346459659,-0.0026699049636782,-0.0027183522025511,-0.0027853818621541,-0.0028528225988782,-0.002885330473688,-0.002925651791474,-0.002945319860906,-0.0030279310715994,-0.0030781839118259,-0.0031381533459438,-0.0032841502980252,-0.0035404135908599,-0.0036121470099835,-0.0036227418141304,-0.0041826350556281,-0.0042421980638396,-0.0043764226698613,-0.0043960668943042,-0.0044194599889926,-0.0044521333003114,-0.004468246223861,-0.0046004756293106,-0.0046461518958681,-0.0046947676555681,-0.0047018526020614,-0.0047320358961038,-0.0047467785231361,-0.0047987950584029,-0.0049250421701486,-0.0049574102518027,-0.0049735587936128,-0.0050004428262192,-0.0050358780789613,-0.0051159994538274,-0.0051687031695441,-0.0051942811063105,-0.005218862332394,-0.0053540251417143,-0.0053808706262293,-0.0055975286513322,-0.0056569212941627,-0.0060532322493973,-0.0061736160680646,-0.0064857103179975,-0.0072005219217254,-0.1207724106393895,-0.1844325851379122,-0.2390699023081613,-0.2508368428235147,-0.2688717147713877,-0.2776182412515983,-0.2995679387907672,-0.3120102534467861,-0.3942300288404046,-0.4019270772807755,-0.4209034374382993,-0.4300942373989814,-0.4416059398094165,-0.4555589404012209,-0.5259327965194135,-0.5394570477492053,-0.5470051474013213,-0.556839857689664,-0.5753521705403317,-0.5854209949115801,-0.6038954821665594,-0.6164997977386729,-0.6372923331201065,-0.6730005693806311,-0.7069614179556336,-0.7380036868550308,-0.7631888458975603,-0.7786180762700294,-0.798862922909303,-0.9187643947100566,-0.9426902121923612,-0.9808055299806911,-1.0175344334757463,-1.069068369958383,-1.1439852266891188,-1.241509785293796,-1.3535268918974548,-1.454567539289685,-1.7110553909918311,-2.031076793154812,-2.6099378268906404,-3.1097713635131106,-3.964065233122374,-4.9497953986406005,-6.515895801235354,-8.273457806635996,-10.167078988730802,-12.609084192049112,-14.860873587372293,-17.518471662486835,-19.77562621978232,-21.9728723262734,-23.64978682047988,-24.879218085839497,-25.81166159443709,-26.59222392620654,-27.41091703825839,-28.017907523241448,-28.76872490302356,-30.313814871330347,-32.77461421181022,-37.64384526497607,-45.488991760179765,-inf
0.8200000000000001,3,4,0.7412204742431641,0.0098858850936843,0.0016221316981696,-0.0011052309828609,-0.0011990178051704,-0.001300683146315,-0.001512470949174,-0.0016119238053518,-0.0016443873851455,-0.0017353340680329,-0.0019899540285787,-0.0021526739004823,-0.0022098542424868,-0.0022443697872557,-0.0023788244506203,-0.0023820052732864,-0.0023990141372687,-0.0024108646366976,-0.0024589187285733,-0.0025236469702007,-0.0025967436004125,-0.0026526283859973,-0.0026893084406776,-0.0026984187573057,-0.0027779817386052,-0.0027979892422186,-0.0028155646548081,-0.0029106150163555,-0.0031135716859631,-0.0032531204433013,-0.0032659638247237,-0.0033822038084857,-0.0033892830479981,-0.0035638192839948,-0.0037185127451284,-0.0037998444533589,-0.004195746053107,-0.0042358022998681,-0.0042874679111276,-0.0042877845575387,-0.004579457900227,-0.0046194540894425,-0.0046466264902487,-0.0046835143429744,-0.0046841385065173,-0.0048326922637419,-0.0049039693982899,-0.0049066852298146,-0.0049368733119882,-0.0049475799852823,-0.0050265389847069,-0.0050816090250606,-0.0051078951068414,-0.0051266009668078,-0.0051336273268326,-0.0051992160372706,-0.0052076951209767,-0.005350330312724,-0.0054943811513497,-0.0057999702829062,-0.0058567008064451,-0.006199991028537,-0.0062122120697604,-0.0062846294875537,-0.007655927517365,-0.1136530947149129,-0.1912764291564803,-0.2372257337634215,-0.2531284846565972,-0.262447178910095,-0.2766494923972601,-0.2927889274982769,-0.3124128429326241,-0.3972374924253792,-0.3977290261546487,-0.4197320395893376,-0.425622385879753,-0.4382597062562406,-0.4499310779581459,-0.5278851584464437,-0.5348267755287506,-0.5501476052995118,-0.5600163545359687,-0.5827562893695581,-0.5936010680137865,-0.6238726845779696,-0.6390725281263662,-0.6509959291140114,-0.699135852119173,-0.7158849280170553,-0.7390876207704171,-0.7558104190900049,-0.7723242634764642,-0.8160743331874369,-0.9352141134677204,-0.9649153915964668,-1.000396223099774,-1.0734378880739353,-1.126230097243681,-1.176526411316272,-1.2578819004897028,-1.4272115472432072,-1.6363243690934617,-1.8802051942524407,-2.3310287795095923,-2.804325746838825,-3.3952481292690435,-4.147132402103498,-5.138749732716999,-6.715595481931246,-8.473745405110314,-10.238917840445882,-12.379847824753734,-14.651707473673724,-17.276370878045068,-19.440370919374782,-21.536774464659977,-23.21849603678098,-24.647357727953725,-25.557359936669677,-26.52929206793673,-27.134556844410437,-27.82397473738435,-28.75911756257153,-30.351122945658748,-32.83516392535579,-37.30785992903736,-45.0814999276277,-inf
0.8210000000000001,3,4,0.7348430156707764,0.0121704615915384,0.0050405401859797,-0.0004220409710073,-0.000501444206941,-0.0005068214416667,-0.0007397696241603,-0.0009471115450419,-0.0011177427522476,-0.001242693205577,-0.0012753143348212,-0.0014880878464785,-0.0016040617551202,-0.0016292650284697,-0.0017110911011951,-0.0021353958956691,-0.0021748642168908,-0.0021845482609863,-0.0022057264256503,-0.0022328816009041,-0.0023005813401249,-0.0023308083439907,-0.0024012854408748,-0.0025037070860798,-0.0025923409032634,-0.00260626128526,-0.0026093114629844,-0.0028961182621933,-0.0029020428486542,-0.0029020450303249,-0.0029505897337043,-0.0029675377541867,-0.0030067387892726,-0.003533173281812,-0.0036309505610799,-0.0039414959461007,-0.004143308782962,-0.0042274213023847,-0.0042279509036883,-0.004299871405387,-0.0043139168455596,-0.0043655817166564,-0.0044050046935848,-0.0045323112911326,-0.004600617870336,-0.0046348744888637,-0.0046387616399751,-0.0046876152353282,-0.0047131627529648,-0.0047144928883175,-0.0047770574009497,-0.0048205496557689,-0.0049166861837768,-0.0049787589352972,-0.004980884884773,-0.0050949051683584,-0.0050968146369691,-0.005345228485867,-0.0054835201856383,-0.0055267834463481,-0.0056150379331757,-0.005854384147216,-0.0061309655841805,-0.0062534153540055,-0.0081905533321417,-0.1120910565960606,-0.1848896681311984,-0.2344685906965531,-0.2503207869830299,-0.2679960651857248,-0.2740382027157445,-0.2869451906212503,-0.3012064872423564,-0.3815708088251722,-0.3987716781620652,-0.4092377356159841,-0.4171044774585292,-0.4311940429986204,-0.4457267557479841,-0.5180120821495208,-0.5261050678867256,-0.5441975785173689,-0.5583151198987744,-0.5747722400995615,-0.5796498365609835,-0.6077619178060466,-0.6155823876054882,-0.6355077271088084,-0.6607662796027872,-0.6895949795481554,-0.707437050298928,-0.7329923589608105,-0.7510058147288371,-0.7665760569914173,-0.8844374187789377,-0.9290904011243686,-0.9697231460678593,-1.0056527709706709,-1.0478199073931265,-1.1155319967145718,-1.1689337602863417,-1.2826982196900576,-1.525709650272774,-1.7093663537003407,-2.061610442737613,-2.4964620160228423,-3.027373286174801,-3.8743428978434418,-4.8320945031266,-6.388881498466373,-8.014499447247436,-10.124610670475487,-12.579083235146284,-15.14424418896284,-17.711076758493945,-19.97211947270185,-22.07621225846452,-23.64025190030672,-24.79720977071968,-25.69370542419788,-26.54503150714446,-27.314180936773766,-27.967934026746423,-28.86877074825625,-30.595034222443303,-33.483903495945185,-38.035965965897255,-45.31033117915565,-inf
0.8220000000000001,3,4,0.7331235408782959,0.012273371417538,0.0028170235949788,-0.0001481974585442,-0.0007001468985137,-0.0013281427974501,-0.0014141127186697,-0.0014800623909438,-0.0017272892973044,-0.0017581729881475,-0.0020713388599297,-0.002105722737804,-0.0021752719915087,-0.0022111111132213,-0.0023171263458704,-0.0023232307780332,-0.0024038996847205,-0.0025673510396077,-0.0025933463477753,-0.002647118647027,-0.0026792666009951,-0.0027189714926707,-0.0027609747675724,-0.002771672921282,-0.002831152232288,-0.002868821414175,-0.0029012814079535,-0.0029627518762927,-0.0030632865687421,-0.0030640549287585,-0.0032134504524996,-0.0033737816149991,-0.0035972942468247,-0.0036630447635585,-0.0036816899695879,-0.0037206591518557,-0.0043056013663787,-0.0045369056657557,-0.0045650775950163,-0.0046285815608512,-0.0047141302515109,-0.0047333604125527,-0.0047698345276811,-0.0048323006758905,-0.0048466331876202,-0.0048565966049743,-0.0048716211460152,-0.0049017851083914,-0.0049378490062815,-0.0049556424136052,-0.0049763437276676,-0.0050222922978868,-0.0050882747379049,-0.0051818129702949,-0.0052001629287207,-0.0052922316036238,-0.0054299751361223,-0.0054633428526763,-0.0055152418849739,-0.0057583322936975,-0.0058347524700158,-0.0060449871463508,-0.0070930391643075,-0.0071973470165591,-0.0087462439408323,-0.1087425151674738,-0.1812750956486556,-0.2376121427840472,-0.2489923550689084,-0.2653532411007847,-0.2735630951652958,-0.2904423546493079,-0.3040219231655545,-0.3783340437905384,-0.3900791883135829,-0.4033204218471641,-0.4157693826125145,-0.4271714733323475,-0.4481678671254076,-0.5267027714095838,-0.5313808404782784,-0.5452110522749709,-0.5594324217849939,-0.5739997678865192,-0.5897559056571038,-0.6117896701684902,-0.6267228078597813,-0.6517194516142224,-0.6808973518452159,-0.7023433577467013,-0.7083023691021473,-0.7352104558605151,-0.74843725415667,-0.7870111655066914,-0.9262075297066616,-0.9604161044350404,-1.0097209035614283,-1.0435068043441773,-1.0989153336313584,-1.184596561173481,-1.2640873173851852,-1.4712868473228298,-1.6762200181569546,-1.836581184455309,-2.163448735347746,-2.6442062696296627,-3.1978527617916703,-4.008507221264961,-5.151453456499523,-6.660841844926394,-8.11503984920564,-10.02726529927932,-12.373286549298752,-14.565909663455466,-16.85108647685952,-19.047181518014867,-21.079677235945297,-22.94090031318717,-24.399211613640503,-25.51614085204068,-26.405050288199508,-27.150139418018163,-27.80975638147649,-28.89609074899582,-30.324834154662017,-32.764510076754256,-37.41656106854505,-44.728346449200686,-inf
0.8230000000000001,3,4,1.0196082592010498,0.0189776709184884,0.005479742274202,0.0035457683256556,0.0028089427540338,0.0009194362980999,-0.0007372217579047,-0.0011674933726444,-0.0012969723889195,-0.0013496132796142,-0.0015903226460367,-0.0017407359593939,-0.0018358024358788,-0.0019278130885436,-0.0019733015795954,-0.0021295647961397,-0.0021371088682737,-0.0022019835715966,-0.0022717722895246,-0.0022748907174444,-0.0023412300818126,-0.0023573315851494,-0.0023796018796445,-0.0024742458454515,-0.0024762406416051,-0.0027131950596342,-0.002726943373619,-0.0027857830386572,-0.0028267328965623,-0.0028372013857263,-0.0028594161274097,-0.0029713777940471,-0.0030244650133743,-0.0030726855066387,-0.0033783227279458,-0.0036781313465187,-0.0037538880446514,-0.0041544793335959,-0.0044460873039879,-0.0044740444438793,-0.0044895209763721,-0.0045087360185983,-0.004537435528163,-0.0045832222387549,-0.0046055825317859,-0.0047108142697656,-0.0047571516314309,-0.0047656062180187,-0.0047812128128297,-0.0048696743807074,-0.0049709601214366,-0.004981322017356,-0.0049822712289101,-0.0050141728121044,-0.0050274578357654,-0.0051506662228116,-0.0053217414608519,-0.0053316677281989,-0.0054113405266922,-0.0054344360465562,-0.0054347752136418,-0.0058386207078251,-0.006097965821463,-0.0063352439240193,-0.007394783989422,-0.1066024154981491,-0.1814713729254681,-0.2278366426787517,-0.2403855585660086,-0.2547834313873606,-0.2627747474526357,-0.2800193874445999,-0.3097861616339649,-0.384275592129534,-0.3976198038406324,-0.4062146539270782,-0.4234106200853907,-0.4335994508679858,-0.4448989230110197,-0.5119834233484337,-0.5227700870059676,-0.5285312703070129,-0.5428503430112966,-0.5577407706160967,-0.574148768842897,-0.5889760541399907,-0.6057753653032676,-0.6202085666231197,-0.6796053121911942,-0.7035963697437826,-0.711419897174581,-0.7370970103915552,-0.7567772040660867,-0.7921893899869278,-0.9181242615284232,-0.9338896491914306,-0.959424202833662,-1.0095345999197858,-1.0578097293469495,-1.088721462042972,-1.152975889050509,-1.331229855918668,-1.4914009059176268,-1.704468227908632,-2.1067810209642786,-2.6156511750726343,-3.2249212361637167,-4.002768772900025,-5.215439988200417,-6.6302088556532,-8.159454521668241,-9.6736685591282,-12.070982262875324,-14.425479825761592,-17.202330270545758,-19.52348778720837,-21.6879126261444,-23.42537187299561,-24.70207856881185,-25.747545576077844,-26.483416682088887,-27.256572913741387,-27.96431894332525,-28.83975470877941,-30.436847471944336,-33.048792460639454,-37.27215261927486,-44.99704827917366,-inf
0.8240000000000001,3,4,0.995508909225464,0.0154559045509013,0.0051250960442064,0.0008764497331833,-0.000703969353251,-0.0010922042080268,-0.0014694740126976,-0.0017149916644847,-0.0017177393262486,-0.0017550101225916,-0.0019589652367339,-0.0020437053873853,-0.0020767943824402,-0.0021365074292771,-0.0021839280114447,-0.0022104373327746,-0.0023609846355631,-0.0024994166087968,-0.0025310881412919,-0.0026031992916694,-0.0026316715795882,-0.0026368865470052,-0.0027377339110575,-0.0027940098867547,-0.0028011429746121,-0.0028834333526713,-0.0028840971080001,-0.0029313687089332,-0.0029547655448948,-0.0031083435694363,-0.0031267785966254,-0.0031389934607779,-0.0034140300365136,-0.0037392427425272,-0.0040475916718961,-0.0041663246509225,-0.0042900591110788,-0.004566441854234,-0.0045899775039335,-0.0046235292052216,-0.004654349734984,-0.004706226936305,-0.0047069435866672,-0.0048018495757679,-0.0048509836817203,-0.004864892676506,-0.0050009736558144,-0.0050010630593639,-0.0050328564366404,-0.0050696328278131,-0.0050912506395721,-0.0051318113156576,-0.0051431513369068,-0.0051526437134932,-0.0051673560493714,-0.0052965555429274,-0.0053096212317197,-0.0053602057460299,-0.0055859608963885,-0.0057163568959816,-0.0057709766923901,-0.0060319519688196,-0.0062345618413128,-0.0069289880181943,-0.0072093372349642,-0.1220867448018941,-0.1809321387007358,-0.2394089190167513,-0.2559178507233536,-0.2669712151189228,-0.2755161611590531,-0.2941533458467685,-0.3123370453633175,-0.3855655850946309,-0.3949271678152171,-0.4086673187325806,-0.4185468481896702,-0.4331798848987111,-0.4441563470626681,-0.5284762331541114,-0.5322401483911794,-0.5470961750131894,-0.5588212872794867,-0.5799274364785684,-0.5901008657763595,-0.6089188144848352,-0.618254956793509,-0.6334755736293964,-0.6764607397329506,-0.7023925941808016,-0.73666765415351,-0.7594321012470724,-0.7805648231657393,-0.8104537335925004,-0.949793438395256,-0.982495332604093,-1.0136031965637278,-1.044794009271721,-1.0925634924928205,-1.1510463902931145,-1.2966534867654762,-1.4256875137962777,-1.695250009724121,-2.05562049078723,-2.2984939474859667,-2.700618845790115,-3.352570509372657,-4.121739599616463,-5.335144339945252,-6.905178941452647,-8.505656815242878,-10.548087700255284,-12.550220070555206,-14.545209645892848,-16.971624133461965,-19.08839460298437,-21.079095222435637,-23.017114754188828,-24.30375356921336,-25.47175358223691,-26.31923205204262,-26.97825315350178,-27.81189607645869,-28.71535813802477,-30.23095504551999,-32.954676849560315,-37.35966048132966,-44.454133277654186,-inf
0.8250000000000001,3,4,1.0135719776153564,0.0160332973919579,0.004265796213589,0.0006588634974046,0.0002964761049618,-0.0002584147643137,-0.0011215780836511,-0.0015794937402915,-0.0016525445544346,-0.0017760075371785,-0.0018717951261795,-0.0019082715326366,-0.0019854564144563,-0.0022311930911698,-0.0022411276201747,-0.0022460722295273,-0.0022648437740081,-0.0022977858963755,-0.0025421988430756,-0.002658719549069,-0.0026803849202011,-0.0026886863595616,-0.0027336782317279,-0.0027392594327048,-0.0027477239358823,-0.0027991596942297,-0.0029050396854137,-0.0029356856949521,-0.003119277845106,-0.0031701659925587,-0.0032030180421473,-0.0032214227029567,-0.0034619939454454,-0.0034873991581439,-0.0035177533535305,-0.003664754082335,-0.0043620003406215,-0.0043659514206193,-0.0044955810989473,-0.0046043236315865,-0.0046456096898595,-0.0047314450420128,-0.0047542907280364,-0.0047661993189625,-0.004857736436146,-0.0049730735263195,-0.0050073944671867,-0.0050079633420189,-0.0050281332528811,-0.0050921064634662,-0.0050935512810779,-0.0051028914441489,-0.0051221728586177,-0.0051381975190122,-0.0051839787784552,-0.0053043540769829,-0.0053195824590414,-0.0053625864710162,-0.0055293759056727,-0.0055352493040162,-0.0058995963129962,-0.006074165464347,-0.0066152242262296,-0.0066686503957648,-0.0085202862329961,-0.1088083491674038,-0.1810381557373491,-0.2411653377942268,-0.2511457719318059,-0.2658549368693071,-0.2749258234287299,-0.2930433249062646,-0.3098563702840956,-0.3790174828767689,-0.3906234106931524,-0.4067238587535205,-0.4152006044995674,-0.4356051665281901,-0.444447789199095,-0.5292903284881608,-0.5434171427714063,-0.5546198114880669,-0.561160646736026,-0.5808795615388824,-0.5899778932302383,-0.6081926552917822,-0.6162051870718855,-0.6396727998384337,-0.6690967772865547,-0.6891976933085279,-0.7075485760627332,-0.7408365381081243,-0.7586951798683649,-0.803562575848912,-0.9065245913590574,-0.9246429368605004,-0.9855120701790352,-1.0408515471962625,-1.0745410382012024,-1.164150715101223,-1.266653947315888,-1.3709740560873065,-1.6526669155209892,-1.9219472659620696,-2.305019091446363,-2.7513157900340355,-3.3110068425242294,-3.9190527427814192,-5.034917032492389,-6.492237358989919,-8.330639600500938,-10.360711884133142,-12.469541524906424,-14.680857061408837,-16.561908811198954,-18.731636405168185,-20.775495134227967,-22.298642632626624,-23.703116957128245,-24.81058917433985,-25.768125263614625,-26.594311371032205,-27.28736685959348,-28.21038122807237,-29.701538838786263,-31.929872114144537,-36.83126110126161,-43.997150443375226,-inf
0.8260000000000001,3,4,1.247215747833252,0.0099387064983178,0.0007124584941263,-0.0006684442822789,-0.0011667272318688,-0.0014434907870753,-0.0014716684887888,-0.0014769294418557,-0.0016772983933558,-0.0018520306181036,-0.0019880274507001,-0.0021368816581924,-0.0021586730014448,-0.0022165750951299,-0.0022594525125789,-0.0022743680633918,-0.0023507244586367,-0.0023746726686669,-0.0025231202351874,-0.0025414335886394,-0.0026172002447531,-0.0026574165391152,-0.0026596596918398,-0.0026709099239515,-0.0026891104740025,-0.002722602033653,-0.0028211854596308,-0.0028976197683017,-0.0030364830879394,-0.0031274644399717,-0.003324410750993,-0.0033665236044956,-0.0037999591257484,-0.0041298613386056,-0.0041534376287735,-0.0042950913059562,-0.0044140966409672,-0.0044220589178968,-0.0045253898723084,-0.0045489683913777,-0.004643863554422,-0.0046569678782807,-0.0047874497121943,-0.0047991110781524,-0.0048020111769006,-0.0048462209386022,-0.0048535820157442,-0.0048621123948432,-0.0049562836652999,-0.0049581261151687,-0.005016267206549,-0.0050208862314444,-0.0050309023244009,-0.005066453223362,-0.005149472087052,-0.0053370957824366,-0.0053721999571423,-0.0055472753573933,-0.005570525868056,-0.0056683878993078,-0.0061607118794142,-0.0062103578118024,-0.0063191569829431,-0.0066565588131942,-0.0072148116409306,-0.1132899727383879,-0.1772890355670808,-0.239987732216904,-0.2546185271888388,-0.2726380462207302,-0.2783379453965667,-0.2963103843175768,-0.3148239615365751,-0.3787574795945418,-0.3931673474127013,-0.4105370844267204,-0.4379025766253646,-0.4527853027630708,-0.4581987496139185,-0.5497337835722783,-0.5579906493019254,-0.5946753465152196,-0.6026280191907082,-0.6136813347188769,-0.6274481082522742,-0.6487647042531338,-0.6556054009838553,-0.6747973202379919,-0.7049230772914212,-0.7288655059290067,-0.7365605140092278,-0.7591581025544141,-0.7918549774245929,-0.8201228893464357,-0.9259794024423034,-0.9430124143204196,-0.9837438824299366,-1.005364388296185,-1.0469389735829286,-1.0898442789989324,-1.1589623699217333,-1.2497317003469133,-1.450904834756024,-1.7178667762571909,-2.059591444610065,-2.6131948092480592,-3.237519922690959,-3.9874184235824313,-5.021463197404261,-6.463651892387853,-8.25994760655754,-10.30856231541055,-12.5293166879084,-14.937097716237934,-17.30783013955202,-19.696154510663344,-21.52670230894268,-22.989067855841206,-24.307824381578243,-25.543227152907683,-26.21770623776756,-26.77520392392771,-27.460527880116917,-28.235259712579342,-29.753702454498967,-32.4743436075926,-37.36469826425421,-inf,-inf
0.8270000000000001,3,4,1.2552604675292969,0.0121041338214164,0.0030218348378816,-0.0011406242783365,-0.0011939962078263,-0.001332567434923,-0.0014194073378699,-0.0014733664728288,-0.0016286838707148,-0.001668277586155,-0.0020029042825277,-0.0020698991586637,-0.002160373852962,-0.0021890241544886,-0.0022043341114977,-0.0022154633526323,-0.0023097548161488,-0.0023458390937052,-0.002437634947949,-0.0024917033363223,-0.0025052374508163,-0.0025800622715357,-0.0025986115190456,-0.0026143898452811,-0.0026470960493392,-0.0026647975052765,-0.0026816886921001,-0.0027532546954302,-0.0027543528062224,-0.0028278440461645,-0.0031356141413688,-0.0032865386950237,-0.0035793012590963,-0.0036295880489325,-0.0039232910429749,-0.0039478920220381,-0.0043610687203074,-0.0044680438753911,-0.0044731524084261,-0.0045008195496965,-0.0045536738252019,-0.0045583548964143,-0.0045858919458015,-0.0046484216219024,-0.0047256791907505,-0.0047402020398021,-0.0048146338840503,-0.0048285523334875,-0.0048584759618285,-0.0049207151459113,-0.0049367528674357,-0.0049589143542674,-0.0050246579274291,-0.0050630465363063,-0.005128768614632,-0.0053602216337822,-0.0054698762576621,-0.0054978324989104,-0.0055076993943641,-0.0055369504211732,-0.0059863596580082,-0.0060127884522943,-0.0060972877890074,-0.0071396369771002,-0.0079944033821628,-0.1164861568852533,-0.1842846962111236,-0.2415900940155472,-0.2469635966831965,-0.2644329020021899,-0.2763847275973204,-0.29307006569312,-0.3089282403770988,-0.3825218950010361,-0.3887330047604589,-0.4034459288431494,-0.4144084845649946,-0.432698077441206,-0.4417669203353727,-0.5285460617970912,-0.5355743866399708,-0.5604352151333801,-0.5644887233480548,-0.5818470852587533,-0.6053397696555994,-0.6268641809600642,-0.6404118142496957,-0.6517948143300099,-0.682941460190693,-0.707806992640306,-0.7297570153888041,-0.7567856213031994,-0.7736379813372718,-0.7979674029977717,-0.9142104801798268,-0.9500826558270096,-0.972960241893133,-0.9989610102272444,-1.043150442149963,-1.105917869047134,-1.1612196318972714,-1.246437381154296,-1.4425665109448185,-1.69225125659291,-1.966165491222232,-2.48714650325439,-3.148849070614334,-3.99254437130072,-4.944764010713112,-6.381148938268368,-8.208581629641653,-10.35219985026105,-12.670587991378763,-15.096732801303444,-17.38635451979406,-19.26986888430053,-21.27501412190556,-22.745411514969053,-24.272049726981347,-25.48421860420572,-26.214026372092405,-26.917079008714403,-27.63500102275357,-28.52839579667628,-29.73018512554528,-37.26472314623911,-inf,-inf,-inf
