g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.037,2,4,0.1256399154663086,0.0461188611149056,0.0356902211219674,0.0294469991363296,0.0239135102746406,0.0143543741960527,0.0142226291026751,0.0057466004356087,0.0022202331034395,-0.0039093189177761,-0.0047942376914285,-0.0077916533615407,-0.0097169957259727,-0.0138765964392692,-0.0172332148623726,-0.0192701915253291,-0.025073714595737,-0.0349614040376631,-0.0350889845569376,-0.0436943808658334,-0.0537471021238712,-0.0585132227077523,-0.064986243877509,-0.0851353688072423,-0.0982718031293047,-0.1202583080088748,-0.1571465303143476,-0.2043376798830327,-0.3080262253037033,-0.5575924819413381,-1.410055814819639,-4.682623421510062,-inf
0.038,2,4,0.1279387474060058,0.0443006108521266,0.0349056549159932,0.025159049308772,0.0223758447867935,0.019340237590795,0.0137312429960545,0.0081389822482605,0.0030277650802503,-0.0021734567038582,-0.004388741347493,-0.0074110604557443,-0.0085489284693472,-0.0130704691644813,-0.0140103134096082,-0.0211679633005628,-0.0262537595923721,-0.0322523315805508,-0.034525401798741,-0.0405374536591411,-0.0519321550687299,-0.0568956405271991,-0.0667987217996391,-0.0868414930160485,-0.1054135822714964,-0.1216555693796102,-0.1536225293987388,-0.200991570089246,-0.2920222451112584,-0.5124574106292026,-1.4667731986707555,-4.681493520431122,-inf
0.039,2,4,0.2204644680023193,0.0431369656986795,0.0368886608493868,0.0264422415360077,0.0246450680249844,0.0183161294364089,0.0111918091731214,0.0041784201026125,0.0034504128913784,-0.0029495361647789,-0.0039058821351789,-0.0062166134522492,-0.0071817475572205,-0.0136542199136918,-0.0141579644052675,-0.0208112110765559,-0.0238385102710648,-0.0319813796731093,-0.0371011997178919,-0.0405599852911911,-0.0478801877371296,-0.0567522674049381,-0.067440564038043,-0.0857514311279831,-0.0956958025051787,-0.1128455374001247,-0.1537835293060252,-0.2001483961200917,-0.3117577692104824,-0.5576120355307096,-1.5276643010629771,-4.822049095760074,-inf
0.04,2,4,0.2120459079742431,0.0434845270033058,0.0363699105243534,0.0303276080373283,0.0251412672022406,0.0183139935664292,0.0138131440510251,0.004195316299826,0.0033439190577717,-0.0031936910150982,-0.0038857036453948,-0.0065518141498688,-0.0071571682158896,-0.0115582100782008,-0.011597433331185,-0.0215111034775832,-0.0231749490497538,-0.0333362586527699,-0.0354602470191048,-0.0426763535954552,-0.0468695168504631,-0.059067156404343,-0.0667698709391082,-0.0871548545089121,-0.0919347692135426,-0.1171757940053016,-0.1503508253721614,-0.2013252953085275,-0.2960588661864213,-0.5078433188193978,-1.4765382513130394,-4.90176568547819,-inf
0.041,2,4,0.2099401950836181,0.0467976190567428,0.0382646968123847,0.0284439833550471,0.0238220593857122,0.0153914441856709,0.0148388959609235,0.0063350538310521,0.0041806703325246,-0.0039466686657791,-0.0046985958301992,-0.0063556074238632,-0.0070598266293178,-0.0119677003039176,-0.0160526010014591,-0.0187612293401889,-0.0244941396365037,-0.0332099454294282,-0.0360391181472591,-0.0421984619636778,-0.0486716695240561,-0.0528226176599278,-0.0649938828921171,-0.080661944225253,-0.0963556482062056,-0.1166620270726394,-0.1654499795796616,-0.2165118548579317,-0.3142100923062269,-0.5559251719934736,-1.528773002893165,-4.7779240769833455,-inf
0.042,2,4,0.1254241466522216,0.0471760904596724,0.0375569452024721,0.032122523857086,0.0247319195157352,0.0171465066732041,0.0119336976310193,0.0084582032886529,0.0072324836896574,-0.0023463469694615,-0.0026757117504628,-0.0058221036841656,-0.0066218090061216,-0.0128999114273803,-0.0132751718553861,-0.0214461486697663,-0.0217054407192345,-0.0327245498104659,-0.0347886555646103,-0.0444686039680154,-0.0485236839965618,-0.0529168619895304,-0.0631582586806008,-0.0894284183805273,-0.102563004037232,-0.1278329242778306,-0.1581908664944766,-0.2156904654412368,-0.3120719948057973,-0.6161957866250517,-1.557810872064756,-5.040886351337248,-inf
0.043,2,4,0.204686164855957,0.046774419297224,0.0384610737733771,0.0296304994887663,0.0259431998539294,0.013711344821475,0.0127944279784366,0.0079188357091051,0.0054225025734386,-0.0013406473434079,-0.002903021357424,-0.0051640101524484,-0.0065691997943031,-0.0116529074792241,-0.0124739323280203,-0.0188703279544603,-0.0209673895553072,-0.0304195783964287,-0.034749913949853,-0.0415164306327765,-0.0468995231512668,-0.0582148021709891,-0.0642708017053751,-0.0831883013635746,-0.0984749331952265,-0.1149339648787336,-0.1620450040052621,-0.2087216494654202,-0.317128124583569,-0.5948703075056778,-1.4863961925843638,-4.8689944281033455,-inf
0.044,2,4,0.1256592273712158,0.0484646683112914,0.0384397076828975,0.0303811162757493,0.0265278834203796,0.0194831573502321,0.0124476015186376,0.0060047486628288,0.0055935851926638,-0.0013509165909241,-0.0045978900521665,-0.0058137296554847,-0.0061475463866186,-0.0121916704576013,-0.013415300552972,-0.0176935431540484,-0.0227819541447222,-0.030367023829652,-0.0330546806620629,-0.0410467745554395,-0.0488671484365427,-0.0551437685336509,-0.0620899678938449,-0.0849128011720956,-0.0932027617791831,-0.1145727727114835,-0.1581095777372862,-0.2127512760863161,-0.3233883335644632,-0.6031361398472218,-1.4926829836562456,-4.66860618253403,-inf
0.045,2,4,0.1253888607025146,0.046120215492415,0.0370598644634328,0.026308959105723,0.0236010572817232,0.0158217544858656,0.0134011990642591,0.0063138804236361,0.0055662962690172,-0.0019002474964311,-0.0041470066567923,-0.0043055526279259,-0.0062390217119966,-0.012386136367416,-0.0140935526280411,-0.0213232896369224,-0.0233342406422287,-0.033583946650962,-0.0357684995048503,-0.0421545380345523,-0.0481383937524441,-0.054095567073794,-0.0675286457360499,-0.0851093120377085,-0.0934124222301513,-0.1190441113187502,-0.1574137420093129,-0.2191222778182103,-0.315167750415421,-0.5576158744658197,-1.351969032421554,-4.7688770097935205,-inf
0.046,2,4,0.1255724430084228,0.0540997097203323,0.0394414282764351,0.0321121987239141,0.0259394667586028,0.0191194263757796,0.0134909054750091,0.0098239591446757,0.0081523433546257,-0.0003353761840326,-0.0042305442965248,-0.005821408158617,-0.0082588835680877,-0.0143978995872326,-0.0158904952099173,-0.0189355816549779,-0.0213858211538541,-0.0323506815578751,-0.0365297051995112,-0.0454717001801552,-0.0455644986992693,-0.0552878954251266,-0.0666483992718983,-0.0796296661439109,-0.1055143391031435,-0.1163024470214191,-0.1624483249661941,-0.2074690226005578,-0.3323884236775939,-0.5869947936354439,-1.3883308959506029,-4.573296337625729,-inf
0.047,2,4,0.2237029075622558,0.0539617213562584,0.0387518973013112,0.0284323380211832,0.0255146937486641,0.0183680516078144,0.0091195455809141,0.0081564491733885,0.0040017946316648,-0.002209968183792,-0.0037628023376982,-0.0047912972456681,-0.0054102134084816,-0.0132324127798964,-0.0142922843864816,-0.0158897936965655,-0.0212077622268726,-0.0318310756199406,-0.0326047993591855,-0.0415440805775807,-0.0503532441339086,-0.0549256816627009,-0.0641007969082134,-0.0825399717356699,-0.1011793822154238,-0.1275583891487759,-0.16595610272428,-0.2326121401259023,-0.3133263932611458,-0.6662854603892906,-1.499811748277125,-inf,-inf
0.048,2,4,0.2047553062438964,0.0474452649414894,0.0431334015555558,0.0283471119116379,0.0244021544529828,0.0207855367418787,0.0155733291833307,0.0079352452219645,0.0047982042377552,-0.0013904097044526,-0.0023769735200236,-0.0065516407360512,-0.0077609493951668,-0.0133704948318433,-0.0134468729842784,-0.0186609992143599,-0.0186913871508586,-0.0275461672215172,-0.0319965650374421,-0.0368095401122572,-0.0477100069802445,-0.0513046899372406,-0.0622432865831461,-0.0813684414263299,-0.1041793979784477,-0.1243503674556229,-0.1656903134571829,-0.2258621655623461,-0.3138472356751067,-0.6053145270810056,-1.5475017286888453,-inf,-inf
0.049,2,4,0.1276526451110839,0.0560179844612672,0.0420488091800055,0.0289328195758946,0.0267984593251345,0.0213206674914113,0.0178575629253467,0.0105157164297679,0.0076159291330984,-0.0017945940089483,-0.0039500238950036,-0.0047382177866871,-0.0064580028739884,-0.0124916083873802,-0.0142938608068022,-0.0183520978406239,-0.0218750725110289,-0.0293403480754199,-0.0352485801042682,-0.0395033439793685,-0.0455744830954811,-0.0496394017637355,-0.0669600176099666,-0.0827594107082191,-0.0995354997894875,-0.1225525404878755,-0.167798365135239,-0.2199858089701094,-0.3139454627587684,-0.5637957092912039,-1.427013395923272,-4.926040693807956,-inf
0.05,2,4,0.1255609989166259,0.0607648111300803,0.0383621211874283,0.03042393087682,0.0245720269018204,0.0197864592678266,0.0138860421345284,0.0082544590948057,0.005937163274566,0.0004918047052678,-0.0015647889835347,-0.0051067080187008,-0.0074734855902713,-0.010993744852064,-0.0120819192676891,-0.0165094783639937,-0.0200773812847828,-0.0291746070391374,-0.0331264431102649,-0.039611140561633,-0.0506023856055091,-0.0525661517883362,-0.0623776581218669,-0.0777488352339651,-0.1026588206244251,-0.1328876447618838,-0.1637495856370747,-0.2203924246358969,-0.3358960823927142,-0.6345686273233081,-1.6074411325453777,-5.119750436119381,-inf
0.051,2,4,0.2089951038360595,0.0580876015060987,0.0377267103521092,0.0298407148552116,0.0230148746479102,0.0194198643918649,0.0164904116585003,0.0080075565649898,0.0076191842007455,-0.0013410480516515,-0.0041866878995673,-0.0062999472079941,-0.0071538852436597,-0.0118394025986693,-0.0130663682550545,-0.0168261767056172,-0.0214656967971165,-0.0309829269620098,-0.0319048828934445,-0.0368503943988286,-0.0504095811388078,-0.0526607782735645,-0.0645918007480639,-0.0813941138603411,-0.1026948849585426,-0.1289295745682427,-0.1685847916734178,-0.2302337881982082,-0.3262301392041892,-0.6062435510266454,-1.480282229195306,-4.940433962551186,-inf
0.052,2,4,0.1275885105133056,0.0543589321104507,0.0448597546694266,0.0309267768398707,0.0260919322365433,0.0173473263123075,0.0152686047770352,0.0066688647759308,0.0053789962178868,-0.0013475887939862,-0.0019697610949892,-0.0051300651040583,-0.0073407529198253,-0.0103436634923497,-0.0119784058167635,-0.016275402246435,-0.0183349017524963,-0.0323082643022054,-0.0324360778530314,-0.0359817682480574,-0.0444683666591308,-0.0557916919177281,-0.065036664116875,-0.0803611220933851,-0.1041936729198035,-0.124734864708686,-0.1651572920267534,-0.2192834537473694,-0.3244011117464349,-0.5631766050668453,-1.569885743794709,-4.6650540492295445,-inf
0.053,2,4,0.125382661819458,0.0600355575263646,0.0414678838261814,0.0333107950142545,0.0300082084506962,0.0209565267462363,0.0151931625729339,0.0064503189436568,0.0055282895347084,-0.0019979456081004,-0.0049333828285039,-0.0051994345067583,-0.0079873213833598,-0.0118049546512883,-0.0118711473451334,-0.0153656437375764,-0.0199348183611125,-0.0281609377663056,-0.0315478942439816,-0.03730353438711,-0.0450205660362391,-0.0517874943286569,-0.064664206483388,-0.0813145379956444,-0.0959876427949977,-0.1246705039391679,-0.1643921136351194,-0.2202316621517161,-0.3220684635706902,-0.6344243440512877,-1.4535290815265862,-4.7049578007330775,-inf
0.054,2,4,0.1260826587677002,0.061495420100401,0.0373622458304447,0.0271936916343184,0.0266367954102426,0.0184722119587867,0.0153592197309781,0.0046485062555965,0.0018127857524103,-0.0024248121074877,-0.0047152672066557,-0.0071323221470695,-0.0072613765716038,-0.0115707789324418,-0.0144173844648936,-0.0178830208817255,-0.0221665214484184,-0.031192332314894,-0.0313781491461679,-0.0372498973652721,-0.0495401037242019,-0.0537309857376255,-0.0645445779419864,-0.0817586020438233,-0.1048724972794032,-0.1274738882110207,-0.1737463986695036,-0.2346193042835653,-0.3602291572136408,-0.5944635338754088,-1.478138885934419,-4.803334142984877,-inf
0.055,2,4,0.1260781288146972,0.0646966037387469,0.0392811815749046,0.0311787687823934,0.0299766494591002,0.0199140383426062,0.015021612129482,0.0063850522683404,0.0062092865044904,0.0012675038789007,-0.0041084147279688,-0.0054703556463047,-0.0069358912980428,-0.0118920358347262,-0.0137765203227945,-0.0171227048010676,-0.0212016886343944,-0.0279057240563643,-0.0312371994447576,-0.0361104986597435,-0.044220546556249,-0.0547059941657368,-0.0629985424887175,-0.0802487218537504,-0.1061483100529658,-0.1358761170828154,-0.1812538594641904,-0.2316165513945429,-0.3342975526901441,-0.5664414028104897,-1.5325749033474572,-4.855807610070391,-inf
0.056,2,4,0.1271941661834716,0.0627594880029911,0.0413568566929076,0.0290032568921904,0.0275385325977032,0.0221170664948336,0.01221448679955,0.0057650553692755,0.0044007366996812,-0.0003620182364218,-0.0038732796955702,-0.0048581370286411,-0.0071569339602681,-0.0128194548399535,-0.0138288664481931,-0.016673567407575,-0.018706256837341,-0.0270312870150404,-0.0310877446999063,-0.0407425406091285,-0.0455216216302423,-0.0519628977330703,-0.0652048372994919,-0.0836159318644885,-0.1025361610606778,-0.1318777458298714,-0.1753733174935581,-0.2293444563758981,-0.3516280510236517,-0.6603220959512425,-1.617019363372937,-5.01902855380373,-inf
0.057,2,4,0.1299185752868652,0.0699853837034629,0.0445088976530653,0.0307947251199436,0.0255440954532897,0.0208442756172612,0.0174468624647101,0.0093745313802456,0.0081593200550506,0.0004431030203013,-0.0018190753416996,-0.0051385284901548,-0.0056811260599338,-0.0104001685913781,-0.0115017535584996,-0.0148717795311152,-0.0176795744226231,-0.0262832238805867,-0.0308640685182507,-0.0369188277235909,-0.0418475004731015,-0.0501238408450933,-0.0611168099700288,-0.0814781326595942,-0.1026547265691447,-0.1283452370517655,-0.1670494810512867,-0.2351673577939756,-0.3265591826377225,-0.6008480185628712,-1.5246116316595426,-4.946163923329411,-inf
0.058,2,4,0.1272268295288086,0.0727308292217518,0.0420729543400932,0.0324415179301103,0.0287318156292843,0.0176364286050331,0.0155115648192594,0.008734195611111,0.0046834172507099,0.0019084750058755,-0.0001065830403062,-0.0043379078252678,-0.0074768595466311,-0.011119283299926,-0.0118518049854522,-0.0166376630080501,-0.0175246534359064,-0.0278496111560586,-0.0319329490202623,-0.0385827676116721,-0.0424974933617171,-0.0483795278377764,-0.064319290594778,-0.0803318670267318,-0.093535284243793,-0.1286627515433833,-0.1673041596633521,-0.2179436309014009,-0.3323753040788162,-0.6386533340212582,-1.6211845543044427,-4.745854858024074,-inf
0.059,2,4,0.1258416175842285,0.0637957759647775,0.0458968988688139,0.0331746231562551,0.028404683892541,0.0173271364033268,0.0153247602663173,0.0079987570705053,0.0029922880269132,-0.0022369042761962,-0.002978226562006,-0.0061859321510486,-0.00646513967323,-0.0123595071477205,-0.0139256352494069,-0.0140504390425325,-0.0176566704830037,-0.0290415598597652,-0.0301942297928359,-0.0338248225610497,-0.0429554867422529,-0.0490939732058893,-0.0638047610000027,-0.0816638090418894,-0.1073446940118102,-0.1365396299538373,-0.1723141610746076,-0.2258314406865427,-0.3358691751419514,-0.5473818691975194,-1.4789369992709984,-4.987552403800217,-inf
0.06,2,4,0.2067797183990478,0.0711011813270599,0.0409637472694741,0.0320305087219157,0.0268100372705706,0.0186374030940681,0.0163777984832107,0.0093986066943719,0.0060621824328032,-0.0013908996332199,-0.0028033628143109,-0.0063478284900592,-0.007111788783055,-0.0131670436671899,-0.0136064037789237,-0.0143290139369316,-0.018223929943148,-0.0249773707799631,-0.0324062470522555,-0.0371360276302448,-0.045316460426801,-0.049085101263455,-0.0602902501557501,-0.0850077667206373,-0.1042380233622855,-0.1390392187962773,-0.1693123564471878,-0.2315077651284238,-0.3630314428029543,-0.6369191407552479,-1.5295716042059622,-inf,-inf
0.061,2,4,0.2100083827972412,0.0734102803740264,0.0417485621233692,0.0337888875271865,0.0280975127322913,0.0197577355714464,0.0186247603644385,0.0046564032645076,0.0043136236606945,-0.0016605841010423,-0.0030107172888645,-0.0059682032459216,-0.0081560561038093,-0.0113270998999462,-0.0119540614589249,-0.0143060698157344,-0.0190765322421554,-0.0237848323294844,-0.0325141370871881,-0.0358191867418418,-0.0409200559827452,-0.0515738396746346,-0.0625644129734301,-0.0811339023348191,-0.1046084412976324,-0.1324975350352229,-0.1818544902950948,-0.2270997453905499,-0.343191130936255,-0.6617353152643118,-1.5420715563811755,-inf,-inf
0.062,2,4,0.2062406539916992,0.0733081569204959,0.0400654970458398,0.0320557410794459,0.0230040398369893,0.020061312423214,0.0171301408643249,0.006660236463238,0.0025680732044002,-0.0024332180666941,-0.0026131072347016,-0.0052664378179563,-0.0063775551864352,-0.0110864813747522,-0.0119167099348579,-0.016107149024087,-0.016585749037456,-0.0278666357870507,-0.031110216510939,-0.0370273136182773,-0.0430883973220697,-0.0537568189524976,-0.0607888072054063,-0.0829177070016509,-0.1117949693925904,-0.1451985701918922,-0.1809857004007538,-0.2454693148290777,-0.339713520670443,-0.6055354421427622,-1.6575148656992902,-5.119292023034068,-inf
0.063,2,4,0.1264252662658691,0.0772601342513932,0.0426050433176165,0.0328545614967639,0.0300844724148003,0.0201109872447802,0.0175763718385271,0.0085719012030348,0.0071957462617749,-0.001686855822287,-0.0025092524501925,-0.0048457423988482,-0.0067821273163389,-0.0106211153995872,-0.0130497676928896,-0.0150174993806269,-0.0156585853819068,-0.0233658879056794,-0.0322850850228591,-0.0336832058987016,-0.0411047992699306,-0.0510166486447669,-0.0551440496729321,-0.0832834127366092,-0.115238306892775,-0.1428285799561245,-0.180543133624779,-0.2345678629812346,-0.3563951858299774,-0.7293388355207675,-1.7369601517111115,-5.154609835820831,-inf
0.064,2,4,0.1249780654907226,0.0804684653122689,0.0344115382178322,0.0301940144007401,0.025255442503809,0.0217473249428188,0.0160766609100225,0.0062362249086083,0.0059104613464085,-0.0023049950385574,-0.0045130619985764,-0.0057313021227214,-0.0062403333830797,-0.0128015985726891,-0.0131889168975271,-0.014277154860021,-0.016482798385676,-0.0267528136140383,-0.0305662240579689,-0.0362233277264128,-0.0394156321411044,-0.0530779594888934,-0.0620691106905641,-0.0797852943431003,-0.1183253564779247,-0.1554471962349508,-0.1902782503540125,-0.2440537233971206,-0.3542479335291848,-0.6987711470232255,-1.6437225571540446,-5.239802378006545,-inf
0.065,2,4,0.1270966529846191,0.078765768630059,0.0449629596743091,0.0324513841323403,0.0271482800070255,0.0206287338021988,0.0168026514971605,0.0070677475423039,0.0056841757799018,-0.0006162459980883,-0.0053685725449002,-0.0067076438423635,-0.0071698851671243,-0.0112932920277995,-0.0120901696785264,-0.0144480645363268,-0.017495747961372,-0.0283386212209876,-0.0303448467563724,-0.0323417383245081,-0.0402421402082739,-0.0522822151523775,-0.0559430873269682,-0.0834788182671207,-0.1084047554209916,-0.1427160478289775,-0.1814959372893467,-0.2418380505614719,-0.3677442626504169,-0.665310113418356,-1.638844457818238,-5.137647953338189,-inf
0.066,2,4,0.1252706050872802,0.0794660413697445,0.0392100079524759,0.0307685319617089,0.0263699575305835,0.0213499534290055,0.0129353105311262,0.0063830193568713,0.0057485600589164,-0.0022897713189225,-0.0027992413268947,-0.0055319078640792,-0.0080838977443425,-0.0119021766441428,-0.0128546042690334,-0.014334194734708,-0.0181461805014645,-0.0240372756450605,-0.0301750928992149,-0.0324146514268361,-0.0369733666289784,-0.0442608416090531,-0.0611202170532567,-0.0838774037268353,-0.1068064002918823,-0.1368652712501507,-0.185464879673219,-0.2383800231609988,-0.4204074051669914,-0.6937485764509504,-1.7742657201718168,-5.066756693094003,-inf
0.067,2,4,0.1342697143554687,0.0767242975804026,0.0368206768527375,0.0318684656471598,0.0237614223136726,0.0172237938545804,0.0135851306445756,0.0069661736288012,0.0038033229965016,-0.0018927201548823,-0.004256824886253,-0.0064690883078543,-0.0076801012454471,-0.0119440653231586,-0.0137903648160806,-0.01567232872151,-0.0202772282379324,-0.0252054804646747,-0.0267363042913881,-0.0349362857658179,-0.040078245756815,-0.0492653647365553,-0.0583717105163928,-0.0839658112464185,-0.1127748236281808,-0.1418263165739588,-0.1884418094260234,-0.2353023390627688,-0.3731685557586586,-0.6973502876837215,-1.6491830897569109,-5.295433739483509,-inf
0.068,2,4,0.2093100547790527,0.0853084018102517,0.0386990681722899,0.0277304046496344,0.0247695590834001,0.0186634522925826,0.0130042149904263,0.0052552305039133,0.00357229936226,-0.0022886604251388,-0.0031770874153266,-0.0056032405150478,-0.006755615691185,-0.0123172074808972,-0.0127357109823839,-0.0160470669594975,-0.0165041898116992,-0.0258018792367906,-0.026942854672192,-0.0336177602916391,-0.0386549879194682,-0.0493238749238778,-0.054782296017577,-0.0852089906333108,-0.110024717012555,-0.1459982969040224,-0.1985812488601199,-0.2445941545894399,-0.3587645097548564,-0.6937120127550166,-1.7306506738263097,-inf,-inf
0.069,2,4,0.2100255489349365,0.0863721419064188,0.0407753297654296,0.0301485025017425,0.028388472422906,0.0162813896022842,0.0157619666745504,0.0083776477703254,0.0078041947002277,0.0002326652165828,-0.0049275768591089,-0.0052936782006028,-0.0073242831611065,-0.0114514561574982,-0.0131603901620978,-0.0143613250390348,-0.0165046370467458,-0.0245338994209082,-0.0263752039149514,-0.0321138847335143,-0.0405593829625545,-0.0492017781414794,-0.0607003345042136,-0.0871287299027396,-0.1077555325683853,-0.1419955729646037,-0.1828674544579646,-0.248865394480282,-0.3570451879475868,-0.6637465566879756,-1.5942778045938029,-5.08974051540843,-inf
0.07,2,4,0.1266114711761474,0.0897407336570314,0.045574088594899,0.0377466933346165,0.0293126363492688,0.0230191993652791,0.0158599469236132,0.0075988550884479,0.0046412434113018,-0.0002977083433187,-0.0043735423035588,-0.0050318178003614,-0.0066309798387587,-0.0101442490137403,-0.0114772744736506,-0.0147009581963781,-0.0160884185967952,-0.0238569651246648,-0.0265664837699182,-0.0331161614758169,-0.0385613202771686,-0.0538125322899255,-0.056384304538688,-0.077676932460139,-0.1140564387930837,-0.1413029862944496,-0.1821491822766014,-0.2685591977219989,-0.4011299637279222,-0.6904993586315542,-1.4906699004641977,-5.154349670412266,-inf
